,context,question,answerA,answerB,answerC,correct
23902,Kendall bought a new bike and showed their friends at the party that night.,What does Kendall need to do before this?,rent some skates,go to a party,find a new bike,B
23903,Austin came back to Carson after being gone all day.,Why did Austin do this?,wanted to bring him drugs,return to where she was,wanted to ignore him,B
23904,"After being hired as her publicist, Alex made an effort to improve Tracy's image.",What will Alex want to do next?,get Tracy more social media followers,prank Tracy on video,make Tracy more successful,C
23905,"Austin kept begging and interrupting the adults, asking for cookies. Finally, to teach the dog a lesson, Quinn gave cookies to Austin's parents but not him.",How would Austin feel as a result?,successful in training Austin,teaching Austin a lesson,like begging doesn't work and stop doing it,C
23906,Bailey stopped the press. It had a paper jam.,How would you describe Bailey?,good at their job,sloppy with details,bad at their job,A
23907,Alex needed a job so Kai gave Alex work to do.,What will Kai want to do next?,give more orders,make Alex work hard,make sure Alex works,C
23908,Kendall got some new shoes at a goodwill store at a cheap price.,How would Kendall feel afterwards?,as though the shoes are of poor quality,frugal,like she got very lucky with her purchase,C
23909,Remy closed up shop quickly because the wildfire was getting close. She could smell smoke and see the haze in the air. The sirens were getting closer.,What does Remy need to do?,evacuate before the wildfire reaches their shop,flee before the campfire cuts them off,leave the area,A
23910,A dog was wandering around Jan's yard. Jan hit the dog on its head.,What will the Dog want to do next?,run away,scare the dog away,bark with joy,A
23911,Addison worked well in business administration and liked their career.,How would Others feel as a result?,Glad they know about careers,Glad they go to work,Glad they have a good career,C
23912,Casey gets dressed because they will go out to eat.,How would Casey feel afterwards?,expectant,likes going out,likes looking nice,A
23913,Jesse helped Skylar study for the important exam in a few days time.,Why did Jesse do this?,eat a meal,conflicted,smart,C
23914,Cameron checked Aubrey's watch for the time and it was almost midnight.,How would Aubrey feel as a result?,scared,staying out past midnight,out late,C
23915,Quinn held Aubrey's feet next to the fire.  They did it for fun.,What will happen to Quinn?,not be concerned about their parents,need some burn treatments,be yelled at by Aubrey,C
23916,according t the article Quinn gave Riley an education.,What will Quinn want to do next?,give riley a book,had to swim,educate Riley,C
23917,Cameron stored Addison's data electronically in a secure and private software system.,What does Cameron need to do before this?,protect Addison,needed to configure the program,make sure Addison was okay,B
23918,Kendall slipped up and mentioned Alex's name in front of their crush.,What will happen to Kendall?,develop a crush on Alex,bad for slipping up,steal Alex's crush from him,B
23919,"After finding out that Quinn had cheated on the test, Alex asked Quinn to borrow money to them because they had Quinn by the balls.",Why did Alex have Quinn by the balls?,extort money,pay Alex,confess,A
23920,Sydney paid a lot of money to book the vacation of her dreams.,What will Sydney want to do after booking the vacation?,pack for the trip,cancel the trip,stay home instead,A
23921,Tracy visited Canada to meet her cousin's new baby and see her grandfather.,What will Tracy want to do next?,meet her cousin's new baby,wanted to congratulate the cousin,wanted to show how they loved the baby,A
23922,"Robin started school at noon, but didn't show up until after 2 o'clock.",How would you describe Robin?,tardy,early,truant,A
23923,Remy noticed crumbs on the floor so they swept them up.,How would Remy feel afterwards?,Like they took care of their home,Like they bought a home,Like they fixed the floor,A
23924,"Jesse took the wallet from Kai's hands when he was looking away and distracted, the wallet had a lot of money and important documents.",How would Kai feel as a result?,like giving the wallet back to kai,happy because Jesse needs the money,really worried about the money,B
23925,"Ash went to kill Addison, so he got a giant knife and some sneaking shoes.",What will Ash want to do next?,needed to put on a mask,needed to break into Addison's house,sneaky,B
23926,Sydney wanted to talk to Riley who he had been interested in for a long time.,How would you describe Sydney?,shy,closer,confident,A
23927,Austin observed that class seemed like it took longer and longer everyday.,What will Austin want to do next?,have fun in life,try and enjoy class more,spend time outside,B
23928,"Sydney was watching her friends house over their holiday, and was told to feed their dog.",How would Sydney feel afterwards?,helpful and caring,angry with her friend,lazy and selfish,A
23929,Quinn attended their business open house. It was longer than expected.,What does Quinn need to do before this?,drive there,apologize for being late due to the open house,find it without directions,A
23930,Skylar played a hand of poker and lost a lot of money.,What does Skylar need to do before this?,rent some skis,find a poker table,buy a cookbook,B
23931,Tracy played baseball with Kai's friend and they had the best time on the ball field.,How would Tracy feel afterwards?,happy,lazy,indifferent,A
23932,"Sasha picked the pink dress and after trying it on, she bought it at the store and brought it home.",What does Sasha need to do before this?,get money,have no money,go home with the dress,A
23933,"Lee witnessed a crime and after the police asked the public to get in touch if they had seen anything, Lee decided it was their duty to pass on the information they had.",How would you describe Lee?,dishonest,closed,open,C
23934,Sydney ran a marathon for the first time in her life and won it.,How would Sydney feel afterwards?,like a loser,like a winner,are powerful,B
23935,Lee made Carson their wife even though he knew Carson didn't love him.,How would you describe Lee?,a happy newlywed,a very mean person,horrible,C
23936,addison was a bad person so he spent most of skylar's time.,How would Skylar feel as a result?,as angry,as happy,happy overall,A
23937,Riley was a very thorough instructor who enjoyed helping students learn.,What will Riley want to do next?,be patient with their students,scold their students,get impatient with their students,A
23938,Sydney was Carson's therapist. Sydney gave Carson a new outlook on life.,What does Sydney need to do before this?,get to know and understand Carson,upset and disappoint Carson,stop the therapy,A
23939,"After a trip to the playground, Alex brought Tracy home. She ate her delicious dinner of chicken fingers and strawberries and then played with her toys in the living room.  After a while, Alex decided it was time to put Tracy to bed.",What did Tracy do before playing in the living room?,Go to the playground,Drive a car,Go to sleep,A
