,context,question,answerA,answerB,answerC,correct
33240,Kendall was riding their bicycle on the street at 7 AM on Monday morning.,Why did Kendall do this?,go to work,needed to pick up the papers for their paper route,needed to learn to ride a bike,A
33241,Bailey took fate into her own hands and applied for the job she always wanted.,What will Bailey want to do next?,decline the position,avoid being interviewed,get an interview,C
33242,"Aubrey believed they would lead the group. However, there was a misunderstanding and she was wrong.",What will Aubrey want to do next?,argue with the others,Find out what happened,shrug in response,B
33243,Carson sent them to the fight after teaching them everything he knew.,How would you describe Carson?,lazy,helpful,like capable warriors,B
33244,Jesse built a treehouse in Addison's back yard after getting home from school.,What will Addison want to do next?,decorate the house,have a plan to build a treehouse,dismantle the house,A
33245,Addison found a long grocery shopping list for Aubrey's grocery trip.,What will Aubrey want to do next?,spend a lot of money,go grocery shopping,make their own list,B
33246,Riley had anger issues and went to counseling to get help.,How would Riley feel afterwards?,angry,hopeful afterwards,imbalanced,B
33247,"After listening to bad investment advice from a friend, Jesse lost every cent.",What will happen to Jesse?,regret not investing more,prescient,have less money to spend,C
33248,Kendall followed the doctors advice and recovered quickly.,How would you describe Kendall?,obedient,back to normal,good for having her condition fixed,A
33249,Aubrey saw Kai's friend when they went out to the store.,How would Kai feel as a result?,avoid them,be friendly,calm,B
33250,Robin let Bailey's friends try out their Nintendo so that they could all play the new game.,Why did Robin do this?,ask Bailey for her Nintendo back,be friendly to everyone,play the games together,B
33251,Alex took Sasha's daughter to the store so that they could buy new school clothes.,What does Alex need to do before this?,drop off Sasha's daughter,pick up Sasha's daughter,deposit money,B
33252,"The rebels had burned down a village and murdered, so Addison executed every last one of them.",What does Addison need to do before this?,catch the rebels,ignore the rebels,put out an edict against future rebels,A
33253,Sydney designed buildings to make and everyone loved her work.,How would Sydney feel afterwards?,a popular architect,a talented architect,like a hard worker,B
33254,Jordan laid eyes on Ash.  They wanted to date Ash.,What will Ash want to do next?,just talk to Ash,ask Ash out on a date,ask for their name,C
33255,Cameron bought a new blender at the store and brought it home.,What will Cameron want to do next?,show the blender to others,ride in a car,buy a gift basket,A
33256,Carson took Tracy's car to college for her on a long drive.,How would Tracy feel as a result?,angry,mad,happy,B
33257,"Alex is a partner of Jordan's, and Alex is bringing some tea they made earlier to their seat.",What will happen to Jordan?,an onion,drink the tea,be thanked by Jordan,B
33258,Quinn knew Lee well but wanted to become more than friends.,What will Quinn want to do next?,ask Lee to be friends,ask Lee out on a date,ignore Lee,B
33259,Robin found the gun in the alleyway and put the gun back where it was found.,What will Robin want to do next?,walk in the alleyway,take the gun and show their friends,tell the police about the found gun,C
33260,Riley got engaged earlier that night. When she got home Riley showed the ring to their parents.,How would Others feel as a result?,disappointed,upset,happy,C
33261,"Remy gave the gift to their date, but the date didn't seem impressed.",What will Remy want to do next?,loved,try and make a better second impression,nervously examine their throat,B
33262,Addison asked for some water. Remy gave Addison a glass to drink from.,How would you describe Remy?,a careless friend,ing to be helpful,stingy with resources,B
33263,Austin regarded Bailey as one of the crew after many years.,How would you describe Austin?,not one of the crew,a bad friend,a good friend,C
33264,Remy made a huge difference by volunteering to serve lunch at the homeless shelter.,Why did Remy do this?,give back to their community,get some brownie points,take food from the shelter,A
33265,Bailey made a mark on the ground by the tree in the forest.,Why did Bailey do this?,see the mark next time,remember where the mark is,keep track of the right tree,C
33266,Ash tried to find Addison after Addison never came home from school.,What does Ash need to do before this?,forget about Addison,take a vacation,call Addison's school,C
33267,"bailey started a business of selling stolen goods, and she attracted several inquires by offering sold out concert tickets.",What will happen to Others?,harass bailey over tickets,turn bailey in to the police,go to jail,A
33268,Alex bought Carson's phone at the store so that he would have easy contact with him.,What does Alex need to do before this?,give Carson the phone,would need to have plenty of money,send Carson text messages,B
33269,Tracy was very uncomfortable as Kai imposed her will onto Tracy.,What's going to happen to Kai?,ignore Kai's request,not stop trying to impose themselves upon Tracy,start back to off seeing Tracy being very upset,B
33270,Kai bought a large amount of wood to get through the winter.,Why did Kai do this?,use the new fireplace,Because their storage space was limited,chop the wood,A
33271,Tracy took out the garbage and then started to clean the kitchen.,What will Tracy want to do next?,clean the kitchen,have guests,ask them to clean,B
33272,Sasha was having a dinner party and had invited a lot of guests. Kai's daughter needed to use the bathroom.,What will happen to Sasha?,go back to the party,wait inside the bathroom,try to find a bathroom for the daughter,C
33273,Cameron decided to flip a coin to decide who will win the new car.,What will Cameron want to do next?,find a good flat surface,give the coin to a friend,put the coin in their pocket,A
33274,skylar discussed the study guide in terms that everyone could understand so that they could do well.,What will Others want to do next?,ignore the study guide,do poorly,use the study guide,C
33275,Kai read another harsh review about their book.,What does Kai need to do before this?,see people's honest opinions,publish their book,read all their reviews,B
33276,Remy stole Aubrey's wallet but regretted it and gave it back.,How would Aubrey feel as a result?,terrible,angry,hungry,B
33277,Casey had no money to spend but decided to buy new clothes anyways.,What will she want to do next?,try to get a promotion,ignore the bills,work more hours,C
