,context,question,answerA,answerB,answerC,correct
14672,Sydney worked really hard on developing a new social networking app which she sold to investor for 15 million dollars.,How would you describe Sydney?,a hard worker,disappointed with her performance,they had no problems,A
14673,Carson led Jan through life as seen in the movie that the class students watched.,What will happen to Jan?,be there for Jan,capable on their own,be dependent on Carson,C
14674,"After getting invited to the class banquet, Riley really enjoyed dinner.",What will Riley want to do next?,eat more dinner,go for a run,thank the hosts,C
14675,Taylor provoked men's thoughts about it.,What does Taylor need to do before this?,Be boring,Be convincing,liked to stir things up,B
14676,The patient was kind of grumpy so Taylor talked to them and cheered them up.,Why did Taylor do this?,So the patient was in a better mood,So Taylor was in a better mood,So Taylor felt better,A
14677,Ash got Cameron's mom the perfect present just in time for the party.,How would Cameron feel about finding the present?,unsure and uneasy,prepared and thoughtful,unprepared and unaware,B
14678,Bailey welcomed Lee home after their long vacation.,What does Bailey need to do before this?,unpack their suitcases from their trip,put up some of the souveniers that they purchased on vacation around their apartment,come home,A
14679,Cameron impressed everyone when he didn't take credit for the report that he did.,How would you describe Cameron?,honorable,ashamed,resentful,A
14680,Taylor protected Sasha's rights when the police started to harass her.,What will Sasha want to do after?,file a complaint,run away,go to jail,A
14681,Lee did not know their own strength and accidentally beat Ash to death in a blind rage.,How would Lee feel afterwards?,very happy for killing Ash,proud,deeply sorry for killing Ash,C
14682,Tracy tightened her arms around Riley's waist really tightly.,What will happen to Riley?,be mad,be comforted,be angry,B
14683,Alex lived in Cameron's house for a long time and never cleaned up after themselves.,How would Cameron feel as a result?,annoyed with alex,proud of alex,happy with alex,A
14684,Jordan moved to Hollywood to became a fashion actor and athlete.,How would Jordan feel afterwards?,"horrible and depressed, he will never leave the house",excited at his new life and can't wait for the jobs to pour in,a failure,B
14685,Ash added fuel to the fire by bringing up an inconvenient fact about her assault.,Why did Ash do this?,wanted immediate peace,didn't want the issue to go away,be willing to call the police,B
14686,Quinn met the ball in the air to try and spike it on the other side of the net.,Why did Quinn do this?,help lose the game,improve the teams chances,bounce the ball back to the other side,C
14687,Jordan made Cameron's rounds because Cameron was not around to do them.,Why did Jordan do this?,help because Cameron called in sick,sabotage Cameron's work,appreciate jordan,A
14688,"Lee told Kendall to keep a secret, but he was not sure he could trust her.",How would Lee feel afterwards?,happy about it,a paranoid person,like he shouldn't have told her,C
14689,"Sasha decided to get a paid math tutor, and Sasha spent a bunch of money studying.",How would Sasha feel afterwards?,felt like a failure,cares about her grades,felt smarter,C
14690,Addison broke every rule and it caused a lot of damage for her team.,How would Others feel as a result?,fine,annoyed,really bad about herself,B
14691,Kendall was sick of her job. Kendall found a new job.,Why did Kendall do this?,research what jobs are open in her field,was ready for a promotion,was ready for a change,C
14692,Cameron walked along the road putting his thumbs up when any vehicle drove by.,What does Cameron need to do before this?,plan a destination,stay in the current town,hide from everyone,A
14693,Addison got good grades on all of their hard tests at the end of the school year.,What does Addison need to do before this?,got good grades because they studied a lot,study a lot,got good grades because they were intelligent,B
14694,Cameron always puts up pictures on social media after taking them.,How would you describe Cameron?,a photographer,social afterwards,someone who takes photos,C
14695,Quinn bought a burger on his lunch break.,Why did Quinn do this?,did this to be full,find a burger location,did this for a joke,A
14696,Jordan used the arm floats to stay afloat in the water.,How would Jordan feel afterwards?,scared of drowneding,safe,unhappy to be in the water,B
14697,"Sydney tried to get candy, but the candy machine in the hall was broken.",How would Sydney feel afterwards?,eager to snack on the new goodies,hungrier than expected,absolute,B
14698,Bailey told jesse's fortune and scammed her out of 100 dollars.,How would you describe Bailey?,a good person,a bad person,happy,B
14699,"Skylar ignored Remy's mother, because they were tired of being constantly criticized.",What will Skylar want to do next?,Ask Skylar to stop ignoring,mean,ask the mother to stop criticizing,C
14700,Kai helped his friend to get a new apartment after his house burned down.,How would you describe Kai?,a good friend,a selfish person,unable to help,A
14701,Bailey prayed for her brother in church as others watched her closely.,What will Others want to do next?,pray with her,want to be praised,are nice,A
14702,Aubrey took Cameron's friend out and they celebrated with a bunch of drinks.,How would you describe Aubrey?,antisocial,a very social person,suspicious of others,B
14703,Jordan performed his part to a standing ovation form the audience.,How would Jordan feel afterwards?,upset afterwards,ashamed afterwards,capable afterwards,C
14704,Tracey began acting erratically and seemed like they might start hurting others. Skylar had to use force to subdue Tracy but accidentally hurt them.,How would Skylar feel afterwards?,as caring,regretful,as kind,B
14705,Carson spot checked the weld before moving onto the next and repeating their actions.,What will Carson want to do next?,spot check the next weld,ensure everything was correct,take a lunch break,A
14706,Addison made sure of her answers for the homework she had.,What will Addison want to do next?,be careful with her work,put the homework away,get a good grade,C
14707,"Jan had been competing for first place in a competition, and it was left up to Aubrey to decide Jan's fate.",What will Aubrey want to do next?,have others vote for Jan,announce the winning decision,Watch Jan compete,B
