,context,question,answerA,answerB,answerC,correct
18939,Carson agreed to take Ash to school but forgot it pick them up for school in the morning.,What will happen to Ash?,apologize to Ash,be yelled at by Ash,walk to school,C
18940,Cameron asked the man a favor to go get some food for his starving dog.,What will happen to Cameron?,get food,bored,loved,A
18941,Sydney walked beside Tracy on the beach and had a fun time.,Why did Sydney do this?,indifferent,go to the beach again,loved,B
18942,Quinn missed the bus at school and couldn't get home. Alex called Quinn's father to tell him.,How would Quinn feel as a result?,happy,calm,nervous,C
18943,Jordan left my wallet at home.  I asked Jordan to carry my wallet in their bag.,Why did Jordan do this?,go back to get the wallet,annoy me because they enjoyed doing that,insist to pay for the dinner,C
18944,Casey deferred until the test results were in and got the results of the cancer being gone that day.,What will Casey want to do next?,happy,bored,indifferent,A
18945,Skylar has errands to run with her friend Tracy. Skylar lost her keys so to buy time she asked Tracy to use the bathroom.,What does Skylar need to do before this?,retrace her steps in order to find her car keys,clean the bathroom,use the bathroom too,A
18946,Remy sold Carson's jacket at a reasonable price after buying it for a low price.,What will happen to Carson?,be wealthy,be happy,be annoyed,B
18947,Alex sold their old phone because they wanted a new and better phone.,How would Alex feel afterwards?,angry,great,annoyed,B
18948,Aubrey controlled women's thoughts with a device she created but she thought it was an invasion of privacy.,How would Aubrey feel afterwards?,like they did the right thing,bad,regret over their creation,C
18949,Jordan found someone to help with all the work which pleased everyone.,What will others want to do next?,distrust Jordan,thank Jordan,ask for help,B
18950,Sasha gave their daughter medicine for her sore throat.,How would Others feel as a result?,neglectful,take care of her daughter,mean,B
18951,Carson showed their daughter how to ride a bike.  They were a very attentive parent.,What will Carson want to do next?,appreciate carson,thank carson,watch their daughter ride the bike by themselves,C
18952,Addison found Casey's belongings scattered all around their room on the floor waiting to be stepped on.,What will Casey want to do next?,preserve the room,she was observant,clean up,C
18953,Sydney and Lee played a soccer game and kicked the ball to each other.,How would Lee feel as a result?,a good soccer player,lazy,energetic,A
18954,Madeline was applying to nursing school and asked Lee for a recommendation letter.,What did Madeline need to do before this?,do good work for Lee to impress them,finish going to medical school,uninspiring,A
18955,Aubrey made Lee go anyway to the client presentation even though he was new.,What will Lee want to do next?,prepare,get wealthy,get rich,A
18956,"Alex needed to pick up milk and bread on the way home, so Alex drove to the store from work one night.",What will Alex want to do next?,pick up milk and bread,was going to help out,was going to stock up on goods,A
18957,"Casey wanted to date Jesse and told them about it, but Jesse disagreed.",Why did Casey do this?,disregard Jesse's feelings,ignore them,share their feelings,C
18958,Lee's dog ran away. Lee exhausted every resource trying to find her.,What does Lee need to do before this?,thank the person that rescued his dog,forget to grab a leash before opening the door,find his dog playing in the woods,B
18959,"Sydney allowed their son,Remy, to play in the mud.  They had to wash Remy's feet afterwards.",What does Sydney need to do before this?,let Remy have fun,make Remy smile,take Remy to the bathroom to wash their feet,A
18960,Tracy stubbed their thumb so Remy rubbed their thumb to relieve the pain.,How would Remy feel afterwards?,they helped Tracy,a mom,like laughing at Tracy,A
18961,"Perhaps loving the pizza too much, Aubrey got a stomach ache and had to go to the bathroom.",What happened to Aubrey after eating the pizza?,stop eating so much,take an antacid,had to go to the bathroom,C
18962,Quinn climbed back on the ship after going for a swim.,What does Quinn need to do before this?,jump in the water,stay on land,never swim again,A
18963,Quinn is not very good at working with computers. The project Quinn is working on relies heavily on computers. Alex helps Quinn learn the computer.,How would Quinn feel as a result?,Confused and ungrateful,Grateful and thankful,Angry and frustrated,B
18964,Kai gave one of the books to a child in need that couldn't afford it.,Why did Kai do this?,hug the child,good,book-wormy,B
18965,sydney was tired of skylar so she punched her in the face.,What will Sydney want to do next?,hurt Skylar,keep punching skylar,apologize to skylar,C
18966,Riley was closed off in the therapists session but when he filled out the form Riley opened up.,How would Riley feel afterwards?,felt relieved,felt angry,scared to talk to the therapist,A
18967,Remy saw a woman by the road in pain and decided to help the woman.,What will happen to Others?,think less of Remy,have less hope in humanity,be happy,C
18968,Robin had an experiment in class and Alex designed it for Robin.,Why did Alex do this?,do all the work,help out Robin,get credit for it,B
18969,They stood up to the bully to teach him a lesson and got suspended from school and wasn't allowed to come back.,How would Austin feel afterwards?,forceful,Betrayed at the school,Like a free man,B
18970,Tracy ensured their success by staying up all night finishing the project.,What will Tracy want to do next?,wanted to make sure they got a good grade,Take a quick nap,Leave the project at home,A
18971,Alex sent his son to their room for not behaving at all.,What will happen to Others?,they won't care,find a good punishment for their son,they will agree,C
18972,Sasha had her hands full with all of her children.,How would you describe Sasha?,tired an exhausted,careless,responsible,A
18973,Kai looked for many new cars at the dealership and eventually found one that fit his style.,What will Kai want to do next?,break the car,drive the car,steal the car,B
18974,Quinn required Alex's effort to succeed at sports.,What will happen to Quinn?,makes excuses,coaches,criticizes,B
18975,Kai asked Addison's parents for one of their famous pies that they had just made.,What will happen to Kai?,taste it,tell Kai how to make the pie,not get any,A
18976,Jan spent the afternoon relaxing before her big shift.,What will Jan want to do next?,Go to school,Keep resting,Drive to work,C
18977,"Cameron, a very reliable friend, watered Sasha's plants free of charge while he was away.",Why did Cameron do this?,offer to water the plants,tell Sasha he will water the plants,wanted to be helpful,C
18978,Skylar was skiing and trying to go down a difficult hill and fell.,What does Skylar need to do before this?,ski some more,take a risk,keep skiing,B
18979,Skylar gave Quinn an interview after human resources already declined the candidate.,What will happen to Skylar?,be demoted,Be promoted,Get reprimanded,C
