,context,question,answerA,answerB,answerC,correct
3813,O Austin procurou na geladeira para fazer algo para jantar.,Porque é que o Austin fez isto?,Fiz isto para me preparar para o trabalho.,Fiz isto para fazer o jantar .,Fiz isto para arranjar um novo emprego.,B
3814,Kai viu o mal nos olhos do Remy e chamou o padre para pedir um exorcismo.,Porque é que o Kai fez isto?,livrar-me dos demónios do Remy.,Faça o jantar ao Remy.,Pague ao padre.,A
3815,A Kendall ensinou o cão da Alex a falar quando lhe mandam.,O que é que o Alex vai querer fazer a seguir?,Demonstrar que o cão fala quando lhe mandam.,Diz a todos que a Kendall não sabe treinar cães.,Mostrar a todos que o cão dela sabe dançar .,A
3816,A Tracy salvou as almas dos amigos da Taylor de irem para o submundo naquele dia.,Porque é que a Tracy fez isto?,orgulhoso,passivo,preguiçoso,A
3817,"A Aubrey entrou na faculdade que eles queriam, por isso, Aubrey partilhou a notícia com a amiga da Kendall.",Porque é que o Aubrey fez isto?,Vês que eles entraram na faculdade,candidatar-se a uma faculdade,Fazer com que todos fiquem com ciúmes .,C
3818,Aubrey deu ao Ash uma visão geral do que estavam a fazer para que pudessem começar o trabalho.,Como descreveria o Aubrey?,Como alguém quer que Ash aprenda o trabalho,"- Não, não.",Como um verdadeiro gerente.,B
3819,Jordan viu novamente Casey e voltou para o teatro para ver um filme.,O que acontecerá com Casey?,sair para comer,consumo de milho-pipoca,ir ao teatro,C
3820,Lee resolveu a equação que Taylor lhes deu quando eles estavam ensinando matemática.,O que é que o Lee precisa de fazer antes disto?,Dê um teste ao Lee.,ensinar um novo assunto a Lee.,Estar a aprender matemática,C
3821,Lee queria fazer seu nome conhecido indo acima e além de todas as expectativas.,O que Lee precisa fazer antes disso?,causar uma boa impressão,take it fácil,fazer apenas o suficiente para sobreviver,A
3822,"Skylar estava cansada de ter a mesma cor de cabelo, então ela tingiu o cabelo.",O que a Skylar precisa fazer antes disso?,Seque seu cabelo,Encontre um cosmetologista,Corte seu cabelo,B
3823,"Casey parou no abrigo e, embora tentasse não fazê-lo, Casey voltou para casa com um cachorro.",Como você descreveria Casey?,Acalme-se,Um amante de animais que não consegue resistir aos cães,excitado,B
3824,"Robin estava preocupada que o Kai estivesse a fumar drogas, por isso quando o Kai partiu para a escola, Robin entrou no quarto do Kai para procurar provas.",Como é que o Kai se sentiria?,Como uma pessoa útil,Como se estivessem a fazer a coisa certa.,Como se não fossem confiáveis.,C
3825,"Jordan estava com medo de dizer a verdade, mas Sydney prometeu não se irritar, e Sydney fez Jordan responder a pergunta.",Como se sentiria Jordan?,Como se tivessem tomado uma boa decisão.,feliz,Como se tivessem feito o que tinham que fazer.,C
3826,"O Remy amarrou os dedos da Tracy, sem saber se a Tracy ia querer saber.",O que é que o Remy vai querer fazer a seguir?,Fica calada.,Fala com a Tracy .,Larga as mãos da Tracy.,B
3827,A Bailey pediu ajuda ao vizinho do Casey quando precisaram de uma mão para mover um feixe pesado.,O que vai querer fazer o Casey a seguir?,Esqueça os outros.,discutir com os outros,Mover coisas,C
3828,A Kai convidou a família para jogar jogos de tabuleiro na quinta-feira e vai surpreendê-los com bolo.,O que vai o Kai querer fazer a seguir?,Dizer à família os planos dela.,atrasar o bolo,Começa a fazer um bolo muito antes da festa .,C
3829,"Addison observou que as roupas de Austin estavam tendo questões estáticas, oferecendo-lhe",O que acontecerá com Austin?,Agradecer a Addison pela ajuda com suas roupas,Dê-las folhas estáticas de cliques,continuar a vivenciar questões com a estática,A
3830,A Aubrey levou em consideração o fato quando eles estavam pensando no que fazer.,Como é que o Aubrey se sentiria depois?,conhecedor,Gosta de ajudar os outros.,louco,A
3831,O Remy deixou a Jan deitada para a noite e depois apagou as luzes.,O que é que o Remy precisa de fazer antes disto?,Enfiar as cobertas para si mesma.,Vai dormir cedo.,- Vai levar a Jan para a cama .,C
3832,Kendall pôs fim à guerra com Tracy com uma gloriosa assinatura do tratado de paz.,O que é que a Kendall precisa de fazer antes disto?,Honrar o tratado de paz,lutar a guerra com Tracy,Celebrar a paz com Tracy,B
3833,Austin comprou um novo carro e mostrou-o aos seus amigos.,Como se sentiria Austin depois?,feliz por ter compartilhado o momento com amigos,glad,orgulho em adquirir um novo carro,C
3834,A Bailey fez uma fortuna ao Jesse dando uma oportunidade ao negócio deles.,O que vai acontecer com a Bailey?,Que o Jesse me agradeça .,Trabalhar para o negócio do Jesse.,Ele não vai falhar.,A
3835,A Remy contou ao marido sobre a viagem.,Como descreveria o Remy?,O Remy precisa de café.,contou ao marido sobre a viagem.,O Remy precisa de almoço .,B
3836,Sasha juntou as mãos enquanto cantava com outros ao redor da fogueira.,O que é que o Sasha vai querer fazer a seguir?,mais perto dos amigos dela.,Dançar ao redor da fogueira,Ouça os outros cantarem,B
3837,O Casey é do gosto da Jan e a Jan acha que o Casey pode ser o companheiro perfeito.,Como se sentiria Jan?,Muito perturbado.,muito isolado,muito amoroso,C
3838,"O Addison era um soldado, por isso seguiu ordens sem questionar.",Como se sentiriam os Outros?,Um soldado que não questiona os seus superiores.,tão calmo,- Não.,B
3839,Ash treinou muito para se sair bem num evento de atletismo.,Como descreveria o Ash?,bem sucedido,orgulhoso,um fracasso,A
3840,Alex está se sentindo doente e tentando se sentir melhor.,O que Alex vai querer fazer a seguir?,tomar medicamento,obter trabalho feito,ficar doente,A
3841,O Kai foi pescar com uns amigos para descobrir uma maneira.,Porque é que o Kai fez isto?,Relaxar com os amigos,Peixe,Queria relaxar.,A
3842,Remy preparou outra xícara de sopa para o cavalheiro que estava esperando sua encomenda.,O que é que o Remy vai querer fazer a seguir?,Agradeça ao homem por ter comido lá.,Diz ao cozinheiro para fazer a sopa.,Leva a sopa do homem.,A
3843,Sydney fez o diagnóstico de Cameron sobre o problema no trabalho.,O que é necessário para Sydney antes disso?,quis fornecer o insumo,quis ajudar Cameron,acerto,A
3844,Tracy comandou o exército de Lee na batalha contra os inimigos.,Como se sentiria Lee?,- É corajoso.,Não aprecia a Tracy.,Confia na Tracy.,C
3845,"Cameron é um grande mestre de marionetes e estava sempre criando novos bonecos. Quando eles notaram que fizeram uma boneca, chamada Taylor, com uma boca defeituosa, Cameron lentamente moveu a boca de Taylor para cima.",O que Cameron precisa fazer antes disso?,colocar em seus óculos para ver Taylor de perto,colocar em um avental e assar Taylor novamente,repará-lo,A
3846,"A Taylor cortou o braço do Casey por acidente, quando estavam a jogar.",O que vai querer fazer o Casey a seguir?,ser imprudente,- Vamos buscar uma ligadura .,Vai nadar a seguir.,B
3847,"A Jordan estava a dormir, mas de repente ouviram a voz a chamar, demoraram um pouco a perceber que era a mãe a gritar para ir para a escola.",Como se sentiria Jordan depois disso?,Pronto para comer,Não está pronto para qualquer comida.,uma pessoa que gosta de dormir,A
3848,"A Robin queria apelar ao juiz, a Tracy deu-lhe uma audiência.",Como descreveria a Tracy?,divisório,desdenhoso,inteligente,A
3849,Jesse chamou a enfermeira para o quarto porque ele temia pela sua vida.,Como Jesse se sentiria?,Como se não tivesse ansiedade.,sozinho,Confortado,C
3850,A pele do Ash está muito seca.,Porque é que o Ash fez isto?,para impedir a secura da pele,Compre loção de aloe,Certifique-se de que não são alérgicos ao aloe,A
3851,"O Sasha foi-se há dias, por isso o Bailey foi deixado a treinar sozinho.",O que é que o Sasha vai querer fazer a seguir?,Rindo da Bailey.,Embala para uma viagem,Explica-me porque ela se foi embora.,C
3852,Sydney traçou o curso da viagem no mapa e satisfez o plano do tripulado.,O que é que a Sydney vai querer fazer a seguir?,Encontre um mapa,Poli as luzes do carro,Fizeram as malas .,C
3853,"A Taylor disse que a Bailey ia embora, mas a Bailey ficou a noite toda e nunca saiu.",O que é que a Taylor precisa de fazer antes disto?,Fala com alguém sobre Bailey.,Pensei que a Bailey não gostava dela.,Diz ao Bailey para ir para casa.,A
3854,A Robin levou a bolsa embora estivesse a tentar comprar menos.,O que vai querer fazer a seguir?,Fica com a bolsa em casa.,Procura a carteira dela .,Deixe a bolsa no carro,B
3855,Sasha tomou uma virada para a pior por causa de um evento inesperado.,O que é necessário para que Sasha possa fazer antes disso?,repouso,Necessidade de ser despreparado,melhor,B
3856,A Bailey era franca e expressava as suas ideias.,O que vai acontecer com a Bailey?,outros vão ficar ofendidos,Falem muito .,Outros vão ficar indignados.,A
3857,A Tracy ainda era boa no golfe depois de todos estes anos de campeonatos.,Como se sentiria a Tracy depois?,um ávido jogador de golfe,nostálgico,Um atleta habilidoso,C
3858,Lee foi à loja e comprou um pacote de bacon.,Como descreveria o Lee?,um amante da comida,Um vendedor de bacon.,Feliz por agora poder comer bacon com o jantar .,C
3859,A Bailey colocou na mão do Carson muitos papéis que precisavam de ser processados.,O que é que a Bailey precisa de fazer antes disto?,Deixe Carson saber que precisavam de fazer,Precisava de apanhar os papéis.,Diz ao Carson que eles vão trabalhar .,B
3860,"Depois da festa, o Casey limpou a casa do Remy e pôs tudo em ordem.",Como é que o Remy vai reagir ao que o Casey fez?,receberem o pagamento dos seus serviços,Ficar chateado com a ajuda do Casey.,Agradeça a ajuda do Casey.,C
3861,Skylar cantou e tocou um instrumento na peça da escola.,O que é que a Skylar precisa de fazer antes disto?,Vai para casa antes disto.,Junte-se à peça antes disto.,Deixe a escola antes disto.,B
3862,Kendall considerou a possibilidade de abandonar o hábito de fumar e decidiu fazê-lo.,Como se sentiria Kendall depois?,alívio,irritação,arrependido,A
3863,"A Riley esqueceu-se de pôr o alarme do Aubrey, mas acordou-os a tempo, quando acordaram e se lembraram.",Como se sentiria o Aubrey?,Ainda bem que acordaram a tempo .,Como se a Riley não os tivesse acordado.,Como uma pessoa inteligente.,A
3864,A Kendall falou com a Jordan durante o tempo que estiveram na escola.,Como se sentiria Jordan?,Um amigo do Jordan.,lisonjeado,Um conhecido do Jordan.,B
3865,"Remy realizou as reuniões de Skylar em sua casa, a pedido e aceitação de Skylar dos termos.",Como é que a Skylar se sentiria?,desanimado,obrigada,senti-me grato,C
3866,Ash estava doente e exausto nas últimas semanas.,Porque é que o Ash fez isto?,ser rude com os outros,Rejuvenescer o corpo,Não sejas cuidadoso com os germes.,B
3867,"Carson convenceu seu amigo a aceitar, conhecendo ser uma ideia sábia.",Como descreveria Carson?,um bom amigo,mal com as pessoas,um mau amigo,A
3868,Robin sabia que o Alex tinha muita coisa a acontecer e era muito tímido para falar sobre isso.,Porque é que a Robin fez isto?,Mostrar ao Alex como ser um covarde.,Pergunta ao Alex .,Ajuda o Alex.,C
3869,Carson foi o único dos colegas de trabalho que trouxe presentes para seu filho para a festa de aniversário.,Como os outros se sentiriam como resultado?,muito amoroso,Por que Carson fez isso por seu filho?,Lamento muito que eles não tenham trazido presentes também.,A
3870,A Robin tirou muito tempo do dia para ajudar o Jesse.,Como Jesse se sentiria?,amargo,irritado,Agradecido,C
3871,"Depois de passar o dia inteiro estudando, Sasha decidiu assistir TV e comer comida chinesa.",O que Sasha vai querer fazer depois de estudar?,Conclui a leitura dele.,decidiu ver televisão,decidi estudar comida,B
3872,A Bailey estava à procura de um livro e encontrou um diamante em bruto.,Como é que a Bailey se sentiria depois?,Uma pessoa sortuda.,Como se eles tomassem emprestado um livro.,Como se tivessem algo para ler.,A
3873,A Taylor deixou a bicicleta da Alex em casa e voltou para a buscar.,Como Alex se sentiria?,Um bom amigo.,Como se tivessem voltado .,Como se gostassem de comprar a bicicleta deles.,A
3874,Tracy jogou a bandeira enquanto ela e os amigos estavam no Dia da Independência.,Por que o Tracy fez isso?,boycott the parade,celebrar o Dia da Independência,compra do pavilhão,B
3875,"O Casey conseguiu a bola no campo, mas não conseguiu lançá-la.",O que vai querer fazer o Casey a seguir?,Coloca a bola em jogo,Não consegui atirar.,Cuidado com a bola .,C
3876,A Sydney convidou os amigos para uma festa em casa.,O que é que a Sydney precisa de fazer antes disto?,Comprar comida,socializar com os amigos,mostrar a sua casa,A
3877,"Apesar das objeções da família, Bailey deu remédio ao filho.",O que queremos?,Compra remédio na loja,louvar Bailey pela defesa da vontade de sua família,confrontar Bailey sobre sua decisão sobre a medicina,B
3878,O Liam estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que é que o Liam precisava de fazer antes disto?,Diz coisas boas sobre o Liam ao Lee.,Faça um bom trabalho para Lee impressioná-los .,Acabar de ir para a faculdade de medicina,B
3879,A Tracy levou o Austin a uma boa escola e mudou a vida dele para melhor.,Como se sentiria Austin?,triste e sozinho,Segura e amada,Desocupado,B
3880,"Depois de Austin ter voltado tarde e muito bêbado, Sydney leu-lhe o acto dos motins.",O que é que a Sydney vai querer fazer a seguir?,Quero um quinto alto,Punir o Austin.,"Austin, dá-lhe uma lição.",B
3881,"Com o planejamento, execução e acompanhamento cuidadoso, Sasha alcançou seus objetivos.",O que é necessário para que Sasha possa fazer antes disso?,pensar com cuidado sobre as formas de fazer o que querem fazer,ser recompensado em seguida,correr atrás de coisas sem pensar,A
3882,O Jesse levou a sopa da minha namorada porque ela não se sentia bem.,Como se sentiria o Jesse depois?,Compreendo que a minha namorada precisava de sopa quando estava doente.,Cuidado,melhor,A
3883,O Austin contactou os amigos do Casey e convidou-os para a festa surpresa.,O que é que o Austin vai querer fazer a seguir?,Queria homenagear o aniversário do Casey.,- Vamos comer um bolo.,Cancele a festa.,A
3884,A Aubrey recebeu uma linda boneca como presente de aniversário. A Aubrey amava muito a boneca e era uma criança muito feliz.,O que é que o Aubrey vai querer fazer a seguir?,Leva a boneca para todo o lado com ela.,Esconda a boneca e não mostre à família e amigos,Deixe a boneca para trás e não a leve a lado nenhum .,A
