,context,question,answerA,answerB,answerC,correct
4093,Jordan deu ao pai um bilhete que Jordan comprara para um concerto depois que Jordan percebeu que eles não poderiam comparecer.,Porque é que a Jordan fez isto?,comprar um bilhete de concerto de seus pais,Fazer algo bom para o pai deles,Vai ao concerto.,B
4094,A Bailey decidiu que precisavam de um corte de cabelo e foi ao salão da Cameron.,O que é que a Cameron precisa de fazer antes disto?,O cabelo da Bailey era muito longo.,Precisava de ter o salão fechado naquele dia.,precisava de saber como cortar o cabelo.,C
4095,A Casey era a mãe do Ash e queria que tivessem algo para conduzir.,O que vai acontecer ao Ash?,Pede emprestado o carro do Ash para conduzir.,Espera pelo carro.,andar como passageiro no carro do Ash,C
4096,Lee segurou o ursinho de pelúcia da Addison durante o filme de terror.,O que é que o Lee vai querer fazer a seguir?,Rouba-o de volta .,Ser mau para Lee .,Encontre outro urso.,C
4097,O Leed desviou os olhos do filme de terror na TV.,Porque é que o Lee fez isto?,Não tenha medo.,Cobrir os olhos com as mãos.,Não ver televisão,A
4098,Carson recebeu más notícias no jantar e imediatamente parou de comer.,Como é que o Carson se sentiria depois?,Conflitante sobre as notícias,perturbado,Fome de não comer,B
4099,"Sasha conseguiu passar o teste, sabendo todas as respostas graças às suas experiências.",Como é que o Sasha se sentiria depois?,Capaz de,insegura,Envergonhado.,A
4100,A Addison estava a participar de um jantar de sorte com amigos.,Como descreveria a Addison?,Gosta de coisas novas.,Saciados,Muito covarde.,B
4101,A Tracy fez o pequeno-almoço para a família e foi uma refeição gigante que foi muito boa.,Como se sentiria a Tracy depois?,Aborrecido agora.,Passiva agora.,orgulhoso agora,C
4102,A Robin pediu ao Remy o número do Alex e o Remy deu-lhe.,O que vai querer fazer a seguir?,magoar o Remy.,- Acabar com o Alex.,Peça ao Alex para sair.,C
4103,Bailey usou a linguagem de Ash e cuspiu algumas de suas habituais palavras de maldição.,O que Bailey precisa fazer antes disso?,um estranho para Ash,Soa como Ash,Conheça Ash,C
4104,Taylor estava a dar uma visita à galeria e apresentou outro quadro.,O que é que a Taylor vai querer fazer a seguir?,Mostra-me o quadro.,Passa para a próxima pintura.,criticar a pintura,B
4105,O Casey conduziu imprudentemente e acabou por receber uma multa.,Como descreveria o Casey?,vergonhoso,Um condutor perigoso.,infeliz,B
4106,Skylar recuperou a atenção de Addison quando ela tomou consciência de seus maus atos e decidiu mudar.,O que vai acontecer com a Addison?,Ignora todos e continua a fazer más ações,tornar-me uma pessoa melhor.,tornar-me um melhor amigo,B
4107,"O Austin disse que gostou do novo penteado da Jordan depois de ela o ter rapado, apesar do que os amigos disseram.",Como descreveria o Austin?,mais preocupado com o coração de uma pessoa,- Não é muito inteligente.,culpado,A
4108,Sydney caiu para os joelhos de Carson e pediu que a casasse.,Por que o Sydney?,Acolhimento de Sydney,Fake- ela,casar- se,C
4109,O Ash trouxe uma prenda para a família do Lee da viagem a Las Vegas.,O que é que o Lee vai querer fazer a seguir?,Deixe a casa do Ash,Dê o presente à família do Lee.,Leva os presentes de volta para a loja .,B
4110,A Riley explicou tudo à mãe sobre o porquê de estar em apuros.,Como é que a Riley se sentiria depois?,triste,Um peso dos ombros dela,irritado,B
4111,"A Aubrey descobriu que o Carson estava a trair, por isso disse ao Carson o que fazer com as alianças deles.",O que é que o Aubrey vai querer fazer a seguir?,- Desliga a festa.,- Encontre outra pessoa.,Devolve o anel de noivado .,C
4112,Kai brincou com seus pais no dia de abril do último fim de semana.,O que acontecerá com os outros?,Jogava uma brincadeira,ficar muito feliz,ficar muito louco,C
4113,"O Casey seguiu a pista de caminhada do Quinn, com cuidado para não cair.",O que é que o Casey precisa de fazer antes disto?,Estar com o Quinn .,usar casaco,usar botas,A
4114,"Bailey falhou nos exames, por isso no ano seguinte decidiram repetir. No primeiro dia do semestre, quando todos iam para a universidade, Bailey voltou para a sala de aula.",Como descreveria a Bailey?,Foi um motivo,Eu estava preparado.,Era de vontade fraca.,A
4115,Jan ensinou o cão a sentar quando o treinava.,O que vai o Jan querer fazer a seguir?,Ensina o cão um novo truque.,mostrar aos outros o quão inteligente é o seu cão,Gosta de animais.,A
4116,Kendall impressionou a Remy a importância de fazer o que é certo. Re,O que acontecerá com Kendall?,terminar,ter dúvidas Remy vai fazer boas escolhas,ter confiança em Remy fazendo o bem,C
4117,O Austin segurou os braços do Riley porque ele é fisioterapeuta e quer ajudá-lo a melhorar.,O que vai acontecer ao Riley?,Deixe a fisioterapia e volte para casa,"Eventualmente, melhoram com terapia suficiente.","Cansado da terapia, ele desiste.",B
4118,A Addison trabalhava um dia por semana e passava o resto do tempo a jogar.,Porque é que a Addison fez isto?,ganhar dinheiro suficiente para uma casa,Estresse durante a carreira,Relaxa e desfruta da vida.,C
4119,A Tracy adorava o país do Lee e talvez concordasse em mudar-se para lá.,O que é que o Lee vai querer fazer a seguir?,Saiam do país .,"Bem-vindo Tracy , a seguir .","A seguir, pontapeia a Tracy.",B
4120,O Remy comprou uma cama nova para o quarto deles.,O que é que o Remy precisa de fazer antes disto?,Queria dormir confortavelmente.,comprar um novo sofá,Pagar a cama.,A
4121,"O Remy perguntou o que a Tracy achava, e eles sabiam que eram sábios.",O que é que a Tracy vai querer fazer a seguir?,Obter uma resposta de elite,Partilhar conhecimento,Esquece isso.,B
4122,A Riley ensinou-os a pescar salmão muito rapidamente.,O que é que a Riley vai querer fazer a seguir?,Certificar-se de que todos pudessem pegar salmão .,passar tempo com os alunos,comprar artes de pesca,A
4123,Tracy levou o grupo para longe de seu destino para que eles pudessem mostrar-lhes a surpresa.,O que Tracy vai querer fazer a seguir?,Revelar a surpresa,Leve-os para longe da surpresa,Esconda a surpresa,A
4124,A Robin fez com que a Skylar fosse despedida do emprego.,O que é que a Robin precisa de fazer antes disto?,Esquece a Skylar.,Evita a Skylar.,Falar com o chefe deles.,C
4125,"Apesar de estar ausente da escola por causa de doença, Bailey enviou os trabalhos de casa para as escolas com seu amigo.",O que o professor vai querer fazer a seguir?,Queria passar na aula.,elogiar o Bailey por ser diligente,Queria obter uma boa nota.,B
4126,A Aubrey encontrou corpos na casa da Addison e deixou passar porque eles estavam apaixonados pela Addison.,Como descreveria o Aubrey?,Foi terrível por ajudar a Addison a encobrir os corpos.,um assassino.,Uma pessoa estranha.,A
4127,A Addison usava a bicicleta o tempo todo para ir ao supermercado.,Como descreveria a Addison?,Usava a bicicleta o tempo todo.,Compras amadas,Odeia ir a lugares,A
4128,O Ash precisava de dinheiro depressa e decidiu que cometer um crime era a única opção que lhes restava.,Como descreveria o Ash?,zangado por não ter opções.,preocupado com o crime,Ficar sem opções,C
4129,A Tracy causou danos à Sydney.,Como você descreveria Tracy?,tracy causado sydney tem dinheiro,Tracy gosta de ir para o hotel,Dano em Sydney,C
4130,"O Riley e a Sydney foram fazer uma caminhada, a Sydney tropeçou e a Riley gozou com a Sydney por tropeçar.",O que é que a Riley vai querer fazer a seguir?,Peça à Sydney para o empurrar para baixo de uma colina.,Não vai achar engraçado que a Sydney tenha tropeçado,Desculpa por gozares com a Sydney a andar de tripas.,C
4131,A Riley levou o amigo a um restaurante para celebrar uma grande conquista que tinham feito juntos.,Como é que a Riley se sentiria depois?,orgulhoso,Um bom amigo.,Como um falhado.,A
4132,Kendall finalmente não tem escolha senão cuidar da sua saúde depois de ter sido diagnosticada com diabetes.,Como se sentiria a Kendall depois?,muito diligente no seu ato de saúde,como doente,Não se preocupa com a saúde dela.,A
4133,"Embora fosse difícil ser um estudante de intercâmbio longe de casa, Jesse amava a família do Aubrey.",Como se sentiria o Aubrey?,Tentando ser família.,saudades de casa do Jesse .,Bem-vindo,A
4134,Jordan marcou o gol vencedor no jogo de hóquei e todos aplaudiram.,O que é que a Jordan precisa de fazer antes disto?,Vai para a prática.,- Ótimo.,Beba uma cerveja.,A
4135,Syndey comeu frutas e bebeu um litro de água porque gostava de um estilo de vida saudável.,O que é que a Sydney vai querer fazer a seguir?,Beba uma cerveja.,comer batatas fritas,Atira o jarro .,C
4136,"Depois de acordar no sábado de manhã, Aubrey fez panquecas de mirtilo para todos os filhos.",Porque é que o Aubrey fez isto?,Ver os filhos a desfrutarem do pequeno almoço.,Fazer um bom almoço para os filhos deles,Sai da cama.,A
4137,"Sentindo-se pressionado a jogar apesar de não gostar, Lee jogou o jogo de Austin.",Como é que o Lee se sentiria depois?,culpado,Aborrecido.,irritado,B
4138,Quinn respondeu à Riley depois de receber uma mensagem de aflição dele.,Como descreveria o Quinn?,descuidado,interessados,Estou contente que o Quinn se preocupe .,B
4139,Alex não disse nada ao seu amigo com quem ele estava brigando.,Como descreveria o Alex?,Vertigem,feliz,irritado,C
4140,Aubrey realizou as funções de Ash por não querer fazer sua participação no projeto da equipe.,O que é necessário para o Aubrey?,manter- se preguiça,conversar com Ash sobre o projeto,náuseas,B
4141,Tracy ofereceu a oportunidade de obter um aumento com a passagem de um pouco de tempo.,O que vai acontecer com Tracy?,ser shunned by Bailey,Coloque em lotes de horas extras,obter um grande número de trabalhos extra de Bailey,C
4142,A Skylar precisava muito de dinheiro e começou a candidatar-se a empregos naquele dia.,Como descreveria a Skylar?,poupar para comprar uma casa,uma pessoa preguiçosa,Vou trabalhar por dinheiro.,C
4143,"O Carson precisava mesmo de um tratamento de canal, por isso marcaram uma consulta para a semana que vem com o dentista.",O que é que o Carson precisa de fazer antes disto?,- Não .,começar a ter dores nas costas,Procure um dentista,C
4144,O Carson levou-os pela mão no jardim da Bailey e encontrou muitos vegetais deliciosos para comer naquela noite.,O que é que o Carson vai querer fazer a seguir?,Preciso de ir buscar os vegetais.,Preciso de cozinhar os vegetais.,orgulhoso,B
4145,"Jesse tentou a Sandra e convidou-a para o baile só para ficar envergonhado quando ela aceitou, mas dançou com o Jack a noite toda.",Como se sentiria o Jesse depois?,Como se ele tivesse sido usado.,Como ele fez a noite da Sandra.,Como se fosse o gémeo do Cupido.,A
4146,"Sasha queria um filhote, mas a mãe era alérgica a cães.",Como é que o Sasha se sentiria depois?,Desiludida por não poder ter um filhote.,Feliz pela mãe dela.,zangada com a mãe dela.,A
4147,"Jesse jogava beisebol com seus amigos e, finalmente, traiu durante o jogo surpreendendo vários.",Como se sentiriam os Outros?,- Estou contente.,irritado,orgulhoso,B
4148,"Quando se preparavam para o grande encontro naquela noite, Sasha fez-lhes um corte de cabelo.",Como descreveria a Sasha?,entusiasmados e ansiosos pela sua data,Apáticos e preguiçosos em relação ao seu encontro.,Ansiosos por agradar e indiferentes para com o seu encontro,A
4149,Jesse colocou o peru de volta no forno depois de cozinhá-lo por vinte minutos.,Porque é que o Jesse fez isto?,Está feito,Cozinhe o peru médio raro,Não se intoxica com alimentos,C
4150,A Bailey falou com o noivo que não parecia muito interessado.,Como é que a Bailey se sentiria?,carinhoso,desanimado,Amado,B
4151,"Jan deu a Addison as ordens que Addison tinha de seguir, mesmo que violassem princípios morais.",Como se sentiria Addison?,orgulhoso,conflitantes,feliz,B
4152,"A Casey era médica, por isso viu o que tinha de errado com a Sasha quando olhou.",O que é que o Casey precisa de fazer antes disto?,iniciar o tratamento imediatamente,Conhece a Sasha.,Não quero olhar para a Sasha.,B
4153,O Carson estava a fazer recados quando encontrou o filho do Quinn.,Como descreveria o Carson?,uma pessoa simpática,como de costume,uma pessoa hostil,A
4154,Carson atendeu à demanda de Alex e ficou satisfeito com a promoção após o atendimento.,O que queremos por Carson?,parar de trabalhar em seguida,aceitar a promoção seguinte,ir nadar em seguida,B
4155,O Austin esperou que a Sasha fosse ao cinema e depois foram.,O que é que o Sasha vai querer fazer a seguir?,Amado,Aborrecido.,Pagar por pipocas .,C
4156,Kai tinha começado um novo trabalho e foi chato. Kai verificou o tempo e ainda era 5 horas para terminar.,Como Kai se sentiria depois?,farta-se,impaciente,entediada,C
4157,O Kai comprou flores à Sydney no aniversário dela e a Sydney beijou-o.,Como é que o Kai se sentiria depois?,quebrado,apaixonados,rejeitado,B
4158,A Addison soltou-se porque arrastava toda a equipa para baixo com ela.,O que é que a Addison vai querer fazer a seguir?,Ganhar o campeonato,ganha terreno,Ganha o jogo.,B
4159,Jordan usou as ferramentas de Taylor para ajudar Taylor a consertar seu carro quebrado.,O que Taylor vai querer fazer a seguir?,Obrigado Jordan pela ajuda,Grite com Jordan por pegar as ferramentas,Conserte o carro novamente,A
4160,Lee estendeu a mão para a Alex quando eles estavam assistindo a um filme.,Como é que o Lee se sentiria depois?,hostilidade,Rejeitado,Muito atraído.,C
4161,O Jesse trouxe um filhote para brincar com as crianças.,Como se sentiria o Jesse depois?,Amado agora,Passiva agora.,Agora é preguiçoso.,A
4162,"O Remy estava a planear saltar de um penhasco, e a Robin tentou impedir o Remy.",Como é que o Remy se sentiria?,Como se a Robin não gostasse deles.,Estou farto deles.,Como Robin se preocupa com eles.,C
4163,Ash adicionou lenha à chama para acender o fogo enquanto eles assistiam um filme.,Como se sentiriam os Outros em resultado disso?,mais quente.,Aborrecido e sozinho.,congelante e irritado,A
4164,"Bailey conseguiu uma associação no ginásio e teve aulas de natação. Eventualmente, Bailey aprendeu a nadar.",O que Bailey precisa fazer antes disso?,Quer aprender a nadar,Evite aprender a nadar,prática,A
4165,"Sasha o dachshund tinha de ir ao vet e cortar as unhas,",Como se sentiria Sasha depois?,foi feliz que ela recebeu muitos tratamentos de Sydney,sempre obteve tratamentos quando examinado pelo vet,sempre foi feliz ir ao vet para tratamento,A
4166,O Kai reuniu o Jesse para um almoço.,O que é que o Kai precisa de fazer antes disto?,Faça planos,Planeia outro almoço.,Ignora o Jesse.,A
4167,Jesse começou a queimar o bolo e correu para tirá-lo do forno.,Como se sentiria o Jesse depois?,- Desligado.,Como um chef de topo.,O melhor,A
4168,"Como Jan sempre se briga, não foram convidados para um casamento.",O que os Outros vão querer fazer a seguir?,Peça ao Jan para ficar.,Convida o Jan a vir .,Para impedir que Jan vá.,C
