,context,question,answerA,answerB,answerC,correct
3683,Robin estava extremamente chateada com Tracy e decidiu dar-lhes desejos de morte.,Como é que a Robin se sentiria depois?,Não se preocupem se os desejos se tornarem realidade,alguém que não tem controle sobre o seu temperamento,Desonesta para com a Tracy.,C
3684,O Casey seguiu o estranho para um local distante e perdeu-se.,O que vai querer fazer o Casey a seguir?,Vira-te .,Continua a andar.,Leva o Cameron para um lugar seguro .,A
3685,Tracy passou uma semana a preparar-se para os testes de matemática que tinha.,O que é que a Tracy vai querer fazer a seguir?,Obter uma boa nota no teste,Faça matemática.,Fazer inglês,A
3686,"A Sydney tentou obter uma resposta do autor, mas não obteve nada.",O que é que a Sydney vai querer fazer a seguir?,"Faz de bom polícia, mau polícia.",Sabe porque é que o criminoso roubou a bolsa dela ?,saber o que o criminoso estava a fazer em casa dela,A
3687,A Addison estava doente e não tinha a certeza se ia conseguir o campeonato.,O que é que a Addison precisa de fazer antes disto?,Quero ser o melhor,Quero ganhar.,consultar um médico,C
3688,A Sasha finalmente chamou a atenção do Aubrey depois de gritar o nome dela algumas vezes.,O que é que o Sasha precisa de fazer antes disto?,Encontrar o amigo do Aubrey.,Encontrem o Aubrey.,sussurrar o nome do Aubrey algumas vezes,B
3689,"Casey conheceu a sua morte ontem, logo antes de completar 90 anos.",O que queremos com Casey?,jogar basquete,Grieve,viver como espírito,C
3690,A Tracy casou-se recentemente e conheceu o seu cônjuge no trabalho.,Como se sentiria a Tracy depois?,triste,feliz,desanimado,B
3691,Bailey inclinou a balança quando ela se pôs nela.,Como é que a Bailey se sentiria depois?,culpado,indiferente,apático,A
3692,A Aubrey se orgulhava de ter ensinado seus filhos desde a pré-escola e se sente satisfeita por seus filhos estarem bem preparados.,Como é que o Aubrey se sentiria depois?,Que ela criou bem os filhos.,Que ela negligenciou os filhos dela.,É triste que os filhos dela sejam estúpidos .,A
3693,Sasha pediu pizza para almoço todos os dias naquela semana.,Como se sentiria Sasha?,Está bem com a monotonia.,Queriam mais pizza.,- Não.,A
3694,"Depois de não ter aparecido a tempo três dias seguidos, Kai foi demitido de seu emprego.",Como descreveria o Kai?,Irritados consigo mesmos.,Desiludidos consigo mesmos.,Não é rápido,C
3695,"Carson arranjou todos os ingredientes para o jantar, mas ainda precisava pré-aquecer o forno e preparar outras coisas.",O que é que o Carson vai querer fazer a seguir?,alimentar os outros,evitar os preparativos finais,Preaqueça o forno,C
3696,Jesse deu a namorada de Lee uma carona para casa ontem da festa porque era tarde.,O que Lee vai querer fazer a seguir?,Porque a namorada de Lee não tinha carro,quer que a namorada de Lee esteja segura,ir dormir,C
3697,"Aubrey forneceu o panorama de Ash para os seus chefes, desde que estava doente.",Como sentiria Aubrey após ajudar?,não fidedignos e não informados,ajuda e amizade,doentes,B
3698,"O Taylor ficou ao lado da sua paixão, mesmo que não soubesse dos sentimentos dela.",Como é que a Taylor se sentiria depois?,indigno,- Que estúpido.,nervoso,C
3699,Sasha bateu o recorde logo depois de terem sido acusados de roubar dinheiro.,O que os Outros vão querer fazer a seguir?,ter um álibi,Chama a Sasha de ladrão .,mudar a opinião deles sobre Sasha.,C
3700,"Jesse decidiu ir correr à praia, embora nenhum dos amigos quisesse ir.",Como se sentiria o Jesse depois?,Certamente que os amigos gostam de correr.,Fico feliz por tantas pessoas terem vindo.,Preocupados com a saúde dos amigos,C
3701,Sydney finalmente recuperou a sua nota no teste que fez.,Por que o Sydney?,ver o seu grau,risos,comemorar,A
3702,A Alex deixou as coisas deles lá fora para que pudessem buscá-las depois dela partir.,O que é que o Alex vai querer fazer a seguir?,Tirem as coisas .,Fecha a porta.,Fique em casa.,B
3703,Sasha comprou um novo carro a um preço um pouco mais do que o esperado pelo vendedor.,Como senti-lo-ia?,satisfeito em ser uma pessoa que valorize a equidade para com os outros,feliz por finalmente conseguir o carro que realmente queriam,satisfeito com o preço de venda,C
3704,Kendall colocou tudo em perspectiva para que todos pudessem entender.,Porque é que a Kendall fez isto?,Ajudem o grupo.,Não deixe os outros no escuro.,terminar o trabalho,A
3705,Alex deitava em contato com o amigo e dizia que não o via de novo.,O que acontecerá com os outros?,estar sozinho,aluguer um filme,querem o melhor para o seu amigo,A
3706,Sydney costuma ir a pé para casa. Hoje começa a chover quando Sydney está a meio caminho de casa. Addison vê Sydney e pára o carro.,O que vai acontecer com a Sydney?,Não tenho de andar na chuva.,Leva Sydney para casa .,Leva o carro da Addison para casa.,A
3707,O Ash imaginava as suas hipóteses de ganhar no casino local.,Como é que o Ash se sentiria depois?,É terrível se perderem.,Como se eles pelo menos gostassem do jogo.,Cheio de comida.,A
3708,"A Addison queria correr uma maratona, mas tinha a perna partida.",Como se sentiria a Addison depois?,gosta de desporto e de exercício físico,Desanimado,ambicioso e orientado para objetivos,B
3709,"O Bailey tentou ligar ao Ash, mas não atendeu, por isso, verificou o telemóvel dele.",O que é que o Ash vai querer fazer a seguir?,Certifique-se de que as baterias estão sempre carregadas para que funcione.,- Arranja o número de telefone do Ash.,Tenho o telefone da Bailey verificado na loja para ver se funciona.,A
3710,"A estrada estava em mau estado, por isso a Addison verificou o carro da Skylar para ver se tinha um pneu furado.",Porque é que a Addison fez isto?,Era a melhor amiga da Addison.,Pediu à Addison para verificar o pneu.,A estrada estava mal.,B
3711,"A Tracy tem estado doente com uma corrente nasal, e tem levado lenços para se esfregar o nariz.",O que é que o Carson vai querer fazer a seguir?,Fica longe da Tracy.,Ofereça um lenço à Tracy.,Coloque o tecido no bolso dela.,A
3712,"Addison finalmente se juntou ao exército, o que sempre foi o seu objetivo. Assim, ela usou o uniforme com orgulho.",Como se sentiria a Addison depois?,muito bem sucedido,Compromissada com os seus objetivos,menos patriótico,A
3713,"Os amigos deles estavam a tentar organizar um grande evento, por isso o Remy ofereceu-se para ajudar com a festa.",Porque é que o Remy fez isto?,irritar os amigos deles,Ajudar os amigos deles.,arruinar a festa.,B
3714,Cameron estava rapidamente a aproximar-se da data do teste da carta de condução.,O que é que a Cameron vai querer fazer a seguir?,Cameron queria ser autorizado a conduzir legalmente.,Fazer testes de prática,Festa de coração antes,B
3715,Um pai que queria poupar dinheiro nos restaurantes e que queria usar o máximo de cupons,Como descreveria Austin?,uma queda de despesas,calm,Frugal,C
3716,A Aubrey tirou o cartão e pôs-no atrás das costas por um minuto.,Como descreveria o Aubrey?,Como uma mãe severa,Como uma mãe de cordel,qualificado,C
3717,Jordan expressou o seu apreço às pessoas da cidade que salvaram a sua vida.,O que vai querer fazer a seguir?,Sair da cidade,Agradeça-lhes mais um pouco .,Esquece as pessoas.,B
3718,Jordan descansava todos os dias depois do jantar e hoje não foi exceção.,O que vai querer fazer a seguir?,Jantar,Não durma a sesta.,Esquecer uma refeição,A
3719,A Kendall partiu as pernas da Robin quando conduziram bêbados e destruíram o camião.,O que vai acontecer com a Kendall?,ir para a prisão por homicídio involuntário,Tenho de ir ao tribunal.,Ser-lhe-á dado um acordo de culpabilidade.,B
3720,O Casey deu uma segunda oportunidade à namorada.,O que vai querer fazer o Casey a seguir?,mostrar amor,fazer a namorada dele feliz.,Reanimar a relação com a namorada,C
3721,"Alex jogou o jogo o tempo todo, mas eles nunca poderiam vencer o nível final.",Como Alex se sentiria depois?,feliz,emocionado,envergonhada,C
3722,A Sydney contou à avó da Bailey um segredo sobre o que a Sydney faz.,O que vai querer fazer a Bailey a seguir?,contar aos outros o segredo,Não deixe a Sydney a saber .,Fala com a avó da Bailey.,C
3723,"Depois de ter falhado na faculdade, a Skylar trouxe as coisas deles para casa para poder voltar a viver.",O que vai a Skylar querer fazer a seguir?,escrever uma carta de apelo para a faculdade,- Encontre um emprego.,Voltar para a faculdade,B
3724,A Bailey levou brinquedos para o parque para o cão brincar.,Como se sentiriam os Outros?,Triste .,Aborrecido.,Muito feliz.,C
3725,A Jordan tossiava muito porque a garganta doía.,Como se sentiria Jordan depois disso?,feliz,mau,- É bom.,B
3726,Alex comprou pizza depois de ligar para o restaurante local para entrega.,O que é que a Alex precisa de fazer antes disto?,Tem um telefone antes disto,Abre um restaurante antes disto.,comer uma refeição rápida,A
3727,O Carson levantou-se do lugar do Quinn assim que percebeu que estavam na cadeira errada.,Porque fez o Carson isto?,Encontre o lugar certo .,Percebe onde ele está.,Encontre a casa certa.,A
3728,O Remy esfregou o polegar da Tracy depois de o ferir e a Tracy correu para o Remy a chorar.,O que é que o Remy precisa de fazer antes disto?,Estudar medicina,Sabem o que se passou?,Vai ao médico.,B
3729,A Bailey prometeu que iria compensar os testes que perdeu.,Como é que a Bailey se sentiria depois?,obrigada,Queria fazer as coisas bem.,Perdeu a escola durante alguns testes,A
3730,O Jesse sempre causava problemas à Addison quando se encontravam.,O que vai acontecer com a Addison?,Continuar com a vida,ser desagradável,ser criticado,B
3731,Sasha começou seu novo negócio e exigiu o valor do pagamento de Taylor.,Como Sasha se sentiria depois?,como flustered,como conteúdo,como irritado,B
3732,"A Aubrey adorava a pizza demais para desistir, mesmo que a deixasse enjoada.",Como descreveria o Aubrey?,descuidado,Cuidado .,doente,A
3733,Sasha caiu e quebrou a bicicleta e teve que comprar uma nova na loja.,O que é que o Sasha vai querer fazer a seguir?,Vai à loja,forte,quebrar a bicicleta,A
3734,Kendall atirava para os cães uma guloseima que comprou para eles durante o dia.,Como se sentiria a Kendall depois?,Atirado aos cães.,Odiado pelos cães.,Estou contente por comprá-lo.,C
3735,A Tracy lutou da mesma forma que o Aubrey e ambos ganharam a batalha com facilidade.,O que vai acontecer à Tracy?,preguiçoso,passivo,forte,C
3736,"A Skylar tirou a Addison dos pés, contando-lhe da grande promoção que ela teve naquele dia.",Como descreveria a Skylar?,Estou contente por contar a Addison boas notícias .,Estou entusiasmado por fazer a Addison feliz.,sentir-se habilidoso,A
3737,"Depois de dois colegas de trabalho terem desistido, Kai trabalhou até tarde naquela noite.",Como é que o Kai se sentiria depois?,confiável,Observadora e refrescada.,zangado com os colegas de trabalho,C
3738,"Ash perguntou ao Casey qualquer coisa sobre o assunto para ver se eles estavam a dizer a verdade sobre o seu conhecimento, mas eles não podiam responder às perguntas.",O que vai querer fazer o Casey a seguir?,Não explique nada.,Explica-te,ver se o Casey sabia as respostas,B
3739,"Ash contou a Sydney algo que era um segredo profundo, na esperança de que ela mantivesse um segredo.",O que é que o Ash precisa de fazer antes disto?,Prometo manter o segredo.,em volta,publicar o segredo nas redes sociais,A
3740,Sasha comprou seu primeiro carro depois de completar dezessete anos.,Como é que o Sasha se sentiria depois?,feliz,desanimado,mau,A
3741,A Skylar cresceu depois de trabalhar e levantar pesos o verão todo.,Como é que a Skylar se sentiria depois?,positivo,Desiludido.,Determinado,A
3742,A Bailey sentiu-se poderosa e decidiu desistir do emprego.,Como é que a Bailey se sentiria depois?,- É uma coisinha.,- É fixe.,assustado,B
3743,"Robin teve que sair do trabalho mais cedo por razões pessoais e não pôde terminar suas tarefas, então Casey terminou o trabalho de Robin.",O que vai acontecer ao Robin?,cuidar dos seus assuntos pessoais,chegar atrasado ao trabalho,tocar numa sinfonia,A
3744,A Aubrey encontrou o carro rosa no estacionamento no domingo passado.,O que é que o Aubrey vai querer fazer a seguir?,Vai para o estacionamento.,Queima-o .,Tirar uma foto,C
3745,Robin aboliu o consumo de álcool nos Estados através do uso de uma complicada ação legislativa.,Porque é que a Robin fez isto?,Queria que todos ficassem sóbrios .,Queria que as pessoas fossem mais descuidadas.,beber,A
3746,"Depois de tomar horas de consideração, Jesse finalmente decidiu comprar um junto com seu amigo.",Como os outros se sentiriam depois?,Feliz por Jesse,Irritado com Jesse,Ciúmes de Jesse,A
3747,O Remy deu-lhes o presente e a família ficou muito satisfeita com eles.,O que vai acontecer ao Remy?,Outros ficarão felizes por ter o Remy como amigo.,Outros estarão gratos ao Remy.,ser grato,C
3748,A Quinn viu o artigo da Aubrey no jornal e ligou-lhe para a felicitar.,Porque é que o Quinn fez isto?,Liga para a mãe do Aubrey.,expressar raiva,Mostrar que ele estava orgulhoso.,C
3749,"Depois de uma longa sessão de jogos na casa de uma amiga, Skylar foi para casa.",O que é que a Skylar precisa de fazer antes disto?,Não faça nada e vá embora .,Certifique-se que todos estavam a chorar porque perderam.,Reúna as coisas dela .,C
3750,Remy entrou no quarto de seu amigo e encontrou algumas cartas de poker no chão.,O que Remy precisa fazer antes disso?,configurar as cartas,jogar poker,Entre na sala,C
3751,O Ash procurou o casaco em todas as lojas elegantes.,Como é que o Ash se sentiria depois?,É triste que ele tenha comprado o casaco .,Infeliz com a compra.,Feliz que ele finalmente comprou o casaco dele .,C
3752,Carson deu um livro ao filho e viu o filho lendo.,Como é que o Carson se sentiria depois?,irritado,feliz,irritado,B
3753,Cameron finalmente contratou alguém depois de vários meses entrevistando candidatos.,Como Cameron se sentiria depois?,Uma sensação de raiva,Uma sensação de fracasso,um senso de realização,C
3754,Sasha abriu a boca do Aubrey para tentar tirar o brinquedo antes que ele o engolasse.,Como é que o Sasha se sentiria depois?,Deixou brinquedos no chão para o Aubrey .,"Aliviado, engoliu o brinquedo.",Colocaria todos os brinquedos fora do alcance do Aubrey.,C
3755,Jesse estava a jogar basquetebol nos fins de semana com os amigos.,O que o amigo vai querer fazer a seguir?,tomar um duche depois,precisava gostar de basquete.,depois vamos comer fora.,A
3756,A Aubrey é uma segurança encarregada de patrulhar o estacionamento.,Como é que o Aubrey se sentiria depois?,Passa muito tempo de pé,Ficaria zangada por ela não o ter vendido por dinheiro.,orgulhoso de tê-lo devolvido,A
