,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
33281,O Quinn veio ver-nos depois de sair do quarto de hotel.,Quinn veio para ver-nos depois de sair de sua sala de hotel.,O Quinn veio ver-nos depois de sair do quarto do hotel.,O que é que o Quinn precisa de fazer antes disto?,O que é que Quinn precisa fazer antes disso?,O que é que o Quinn precisa de fazer antes disto?,cumprimentar Quinn,quinquel,Saudação Quinn .,Necessário acordar,necessitado de acordar,Precisava acordar.,Fale com Quinn,Fale com Quinn,Fala com o Quinn .,B
33282,Sydney fez as coisas melhores por causa de sua atenção aos detalhes.,Sydney melhorou as coisas devido à sua atenção detalhada.,A Sydney melhorou as coisas por causa da atenção aos detalhes.,Como se sentiria Sydney depois?,Como senti-lo-ia depois?,Como é que a Sydney se sentiria depois?,Como um pensador para a frente,como um pensador,Como um pensador avançado,um performer,um executante,um artista,Um exemplo digno,um exemplo interessante,um exemplo digno,A
33283,"Addison tomou aspirina há algum tempo, o que ajudou com sua dor de cabeça e outros queriam seguir o exemplo.","Addison tomou aspirina há alguns anos, o que ajudou a ter cefale","A Addison tomou aspirina há algum tempo, que a ajudou com a dor de cabeça e outros queriam seguir o exemplo.",O que os outros vão querer fazer a seguir?,O que os outros querem fazer a seguir?,O que é que os outros vão querer fazer a seguir?,tocar música alta,lúdico,Toca música alta,tomar medicamento,Tomar medicamentos,tomar medicamentos,ficar melhor,melhor,"- Sim , sim .",B
33284,Skylar decidiu ser franco e deu sua opinião livremente.,Skylar decidiu ser espontado e emitiu sua opinião livremente.,A Skylar decidiu ser franca e expressou a sua opinião livremente.,O que a Skylar vai querer fazer a seguir?,O que queremos com Skylar?,O que vai a Skylar querer fazer a seguir?,Mantenha a boca fechada,manter a boca fechada,Não falem .,Mantenha-se em silêncio,manter o silêncio,Não faças barulho.,Defenda sua opinião,defender a sua opinião,Defender a sua opinião,C
33285,"Taylor estava em um encontro de filme com Alex, mas Alex não estava mostrando nenhum interesse.","Taylor estava em data de filmagem com Alex, mas Alex não estava mostrando qualquer interesse.","A Taylor estava num encontro de cinema com a Alex, mas ela não estava a mostrar interesse.",Como Alex se sentiria como resultado?,Como o Alex sentiria como resultado?,Como Alex se sentiria?,Como ver o filme,como assistir o filme,Como ver um filme.,como Taylor gosta deles,como Taylor,Como a Taylor gosta deles.,foi decepcionado,foi decepção,Desiludido.,C
33286,Skylar fez seu próprio traje para o concurso que foi na noite de Halloween.,Skylar fez seu próprio traje para a disputa que estava na noite do Halloween.,A Skylar fez o seu próprio fato para o concurso que foi na noite do Halloween.,O que a Skylar vai querer fazer a seguir?,O que queremos com Skylar?,O que vai a Skylar querer fazer a seguir?,Deita-o fora.,Deitar fora,Atira-a fora.,Veja as reações das pessoas,Observar as reações das pessoas,Observe as reações das pessoas.,Esqueça o traje,Esquecimento do figurino,Esquece o fato.,B
33287,Eu estava brincando na casa do meu amigo e então Aubrey veio também.,Eu estava jogando na casa da minha amiga e aí Aubrey veio também.,Estava a brincar na casa de um amigo e depois o Aubrey também veio.,Por que Aubrey fez isso?,Por que o Aubrey?,Porque é que o Aubrey fez isto?,Queria dar uma carta ao meu amigo,quis dar uma carta para meu amigo,Queria dar uma carta ao meu amigo.,Queria inspecionar a casa do meu amigo,quis inspeccionar a casa de meu amigo,Queria inspecionar a casa do meu amigo.,queria brincar conosco,quis brincar com nós,Queria brincar connosco.,C
33288,Quinn deu a seus amigos uma carona para o concerto quando eles precisavam de um.,Quinn deu aos amigos uma ida ao concerto quando precisavam.,O Quinn dava boleia aos amigos deles para o concerto quando precisavam.,O que é que o Quinn precisa de fazer antes disto?,O que é que Quinn precisa fazer antes disso?,O que é que o Quinn precisa de fazer antes disto?,Obter um bilhete de concerto,obter um bilhete de concerto,Arranja um bilhete para o concerto.,Obrigado por enviar uma edição.,diga- o agradecer a,Diz obrigado,Pegar seus amigos,retire os seus amigos,- Não.,C
33289,O Casey vendeu o carro do Quinn e teve muito dinheiro para comprar outro carro.,Casey vendeu o carro de Quinn e obteve muito dinheiro para comprar outro carro.,O Casey vendeu o carro do Quinn e conseguiu muito dinheiro para comprar outro carro.,O que Casey vai querer fazer a seguir?,O que queremos com Casey?,O que vai querer fazer o Casey a seguir?,entediada,prurido,Aborrecido.,ter o carro de Quinn,ter o carro de quinn,- O carro do Quinn.,ptimo.,boa,- É bom.,B
33290,"Lee serviu a comida para seus convidados, mas depois percebeu que estava frio.","Lee serviu a comida para seus convidados, mas percebeu que era frio.","Lee serviu a comida aos convidados, mas depois notou que estava fria.",O que Lee vai querer fazer a seguir?,O que queremos Lee?,O que é que o Lee vai querer fazer a seguir?,Peça desculpas aos seus convidados,Pedidos aos seus hóspedes,Peça desculpa aos convidados.,Mantenha os convidados felizes,manter os convidados satisfeitos,mantém os convidados felizes,Jogue toda a comida fora,eliminar todos os alimentos,Atira fora toda a comida.,A
33291,Jesse enfrentou todos os obstáculos e finalmente conseguiu publicar seu livro.,"Jesse enfrentou todos os obstáculos e, em última análise, conseguiu publicar seu livro.",Jesse enfrentou todos os obstáculos e finalmente conseguiu publicar o livro.,O que Jesse vai querer fazer a seguir?,O que Jesse quer fazer em seguida?,O que é que o Jesse vai querer fazer a seguir?,Lamber suas feridas,lambir as feridas,lamber as feridas deles,Outros querem comprar o livro de Jesse,Outros querem comprar o livro de Jesse,Outros querem comprar o livro do Jesse.,Desfrute do seu sucesso,gozo de seu sucesso,desfrutar do seu sucesso,C
33292,Addison perguntou se ela poderia emprestar o console de troca de nintendo de Jordan e Jordan olhou para ela com aprovação.,Addison perguntou se poderia emprestar o jogo de troca de nintendo da Jordânia,Addison perguntou se podia emprestar o Nintendo Switch da Jordan e Jordan olhou para ela com aprovação.,Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,uma pessoa má,uma pessoa média,Uma pessoa má.,uma pessoa agradável,uma pessoa bonita,Uma pessoa simpática.,Como se ele tivesse cometido o maior erro,como ele cometeu o maior erro,Como se tivesse cometido o maior erro,B
33293,Tracy quebrou o nariz de Addison depois de socá-los na cara no bar.,Tracy quebrou o nariz de Addison após puncioná-los na face no bar.,A Tracy partiu o nariz da Addison depois de os ter esmurrado no bar.,Porque é que a Tracy fez isto?,Por que o Tracy fez isso?,Porque é que a Tracy fez isto?,Provar o quão assustados eles estavam,comprovar como se guardou,provam o quanto eles estavam assustados,defender a honra de sua menina,defender a honra de sua menina,Defender a honra da sua menina.,Tente ignorá-los,Tente ignorá-los,Tenta ignorá-los .,B
33294,"Como os pais de seus amigos estavam ocupados, Bailey levou seu amigo para a igreja.","Como os pais de seus amigos estavam ocupados, Bailey levou o amigo para a igreja.","Como os pais da amiga estavam ocupados, a Bailey levou a amiga à igreja.",Porque é que a Bailey fez isto?,Por que Bailey fez isso?,Porque é que a Bailey fez isto?,encontrar uma carona,encontrar uma subida,- Arranja uma boleia .,Apoiar a Igreja,apoio à igreja,apoiar a igreja,Apoiar seu amigo,apoiar o seu amigo,apoiar o seu amigo,C
33295,"Cameron não dormia em dias, enquanto estava de férias em Las Vegas. Cameron finalmente descansou.","Cameron não dormiu em dias, enquanto em férias em Las Vegas, e Cameron finalmente tomou","Cameron não dormia há dias, enquanto estava de férias em Las Vegas.",O que Cameron vai querer fazer a seguir?,O que queremos por Cameron?,O que é que a Cameron vai querer fazer a seguir?,Voltar para Las Vegas,regressar a Las Vegas,Volte para Las Vegas.,Ficar acordado a noite toda,permanecer durante a noite,Fica acordado a noite toda.,relaxar na cama alguns,relaxamento no leito,Relaxa na cama um pouco .,C
33296,"Casey virou a manivela de Addison para o carro velho, enquanto Addison empurrou o gás.",Casey fez o crack de Addison para o carro antigo enquanto Addison fez,O Casey virou a manivela da Addison para o carro velho enquanto a Addison empurrava o acelerador.,O que Casey vai querer fazer a seguir?,O que queremos com Casey?,O que vai querer fazer o Casey a seguir?,dar uma volta,riz,- Vamos dar uma volta .,enviar Addison para longe,enviar Addison,Mandem a Addison embora .,Seja com Addison,estar com Addison,Estar com a Addison .,A
33297,O Casey arranjou outro carro de luxo.,"Casey ganhou outro carro de luxo, adoraram reunir e mostrar.","O Casey comprou outro carro de luxo, adoravam recolhê-lo e exibir-se.",O que Casey vai querer fazer a seguir?,O que queremos com Casey?,O que vai querer fazer o Casey a seguir?,Vender mais carros,vender mais automóveis,Venda mais carros.,comprar outro carro,compra de outro carro,comprar outro carro,adicionar à sua coleção,ademais a sua coleção,acrescentar à sua coleção,C
33298,Sydney mudou a maneira de Tracy terminar o projeto sem pedir permissão para fazê-lo.,Sydney alterou a forma de finalização do projeto de Tracy sem solicitar autorização para o fazer.,Sydney mudou a maneira de Tracy terminar o projeto sem pedir permissão para fazê-lo.,Como você descreveria Sydney?,Como descreveria Sydney?,Como descreveria Sydney?,pensativo,ideação,atencioso,impensado,< < < < < < < < < ,sem pensar,raivoso,irritação,irritado,B
33299,Jordan reteve as lágrimas porque eles não queriam mostrar nenhuma emoção em público.,"A Jordânia manteve as lágrimas de costas, pois não queria demonstrar qualquer emoção em público.",A Jordan segurou as lágrimas porque não queriam mostrar nenhuma emoção em público.,Como você descreveria a Jordânia?,Como descreveria a Jordânia?,Como descreveria o Jordan?,Orgulha-te,orgulha,orgulhoso,Emocional e chateado,emocional e desagrado,Emocional e perturbado,Emocional,emocional,emocional,A
33300,"Jesse estava preocupado com seu animal de estimação, Casey, e sacudiu a gaiola.","Jesse estava preocupado com seu pet, Casey, e engasgou a gaiola.","O Jesse estava preocupado com o seu animal de estimação, Casey, e agitou a gaiola.",Porque é que o Jesse fez isto?,Por que Jesse fez isso?,Porque é que o Jesse fez isto?,Sentia-se assustado,sensação de medo,Senti medo.,Fugir,run away,Fugir.,Amado,amado,Amado,A
33301,Remy sentou-se ao lado de Aubrey para consolá-la durante o funeral de sua mãe.,Remiu sentava ao lado de Aubrey para consolar-a durante,O Remy sentou-se ao lado da Aubrey para a consolar durante o funeral da mãe.,O que acontecerá com Aubrey depois do funeral?,O que acontecerá com Aubrey após o funeral?,O que vai acontecer ao Aubrey depois do funeral?,Torne-se deprimido,"- se está a tomar uma dose superior a 2, 5 m",ficar deprimido,quebrar todas as regras anteriores de sua mãe,quebrar todas as regras anteriores da mãe,quebrar todas as regras anteriores da mãe dela,sair e gastar todo o dinheiro de sua mãe,sair e gastar todo o dinheiro da mãe,Vai gastar todo o dinheiro da mãe.,A
33302,"Addison verificou o carro de Skylar para problemas, e viu que um par de pneus necessários substitui.",Addison verificou o carro da Skylar para os números e viu que um casal de pneus,A Addison verificou o carro da Skylar para ver se tinha problemas e viu que alguns pneus precisavam de ser substituídos.,O que vai acontecer com Addison?,O que acontecerá com Addison?,O que vai acontecer com a Addison?,substituir os pneus para Addison,substituição dos pneus por Addison,Troca os pneus para a Addison .,ser pago,ser pago,ser pago,eles vão se certificar de que os novos pneus funcionam,eles garantirão o funcionamento dos pneus novos.,Eles vão garantir que os pneus novos funcionem .,A
33303,Ash diagnosticou o paciente com diabetes rapidamente e os ajudou a entrar no caminho certo.,Ash diagnosticou rapidamente o paciente com diabetes e ajudou-o a chegar na pista.,Ash diagnosticou o paciente com diabetes rapidamente e os ajudou a voltar ao caminho certo.,Como Ash se sentiria depois?,Como se sentiria Ash depois?,Como é que o Ash se sentiria depois?,Capaz e orgulhoso,capaz e orgulha,Capaz e orgulhoso,Incerteza e hesitação,insegurança e hesitação,inseguro e hesitante,Preocupado e preocupado,Preocupados e preocupados,preocupado e preocupado,A
33304,Austin tinha o cabelo de Aubrey cortado e parecia fantástico quando todos elogiaram o novo corte de cabelo.,Austin tinha o corte de cabelo de Aubrey e parecia fantástico quando todos complimentavam,O Austin cortou o cabelo do Aubrey e ficou fantástico quando todos elogiaram o novo corte.,O que Aubrey vai querer fazer a seguir?,O que queremos com Aubrey?,O que é que o Aubrey vai querer fazer a seguir?,Mantenha o corte,manter o corte,manter o corte,awe,awe,Alegria,mostrar isso fora,Ajuste da,Mostra-o .,A
33305,Tracy espalhou seu dinheiro em férias para que eles se divertissem em seu orçamento.,Tracy disse seu dinheiro em férias para que eles tivessem diversão no seu orçamento.,A Tracy distribuiu o dinheiro nas férias para se divertirem com o orçamento.,Como você descreveria Tracy?,Como descreveria Tracy?,Como descreveria a Tracy?,Como alguém que visita todos os lugares nas férias,Como alguém que percorre todas as manchas de férias,Como alguém que visita todos os lugares nas férias,prático e frugal,prático e frugívoco,prático e frugal,Como alguém que gasta sabiamente,Como alguém que gasta sábiamente,Como alguém que gasta com sabedoria,C
33306,"Tracy era a carrasco, então ela apertou a corda em torno de Riley.",tracy foi o executivo por isso ela apertou o ruído em torno da riley.,"A Tracy era a carrasca, por isso apretou o laço à volta da Riley.",O que vai acontecer com Tracy?,O que vai acontecer com Tracy?,O que vai acontecer à Tracy?,ela vai morrer,morrerá,Ela vai morrer.,ela vai passar,passará,Ela vai morrer .,ela vai questionar riley,ela irá questionar a ri,Ela vai interrogar o Riley .,C
