,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
14488,"Apesar de uma idade diferente de 35 anos, e só tendo se conhecido uma vez antes, Taylor usou o primeiro nome de Jordan.","Apesar de ter idade diferente de 35 anos, e ter atendido apenas uma vez, Taylor utilizou o","Apesar de uma diferença de idade de 35 anos, e tendo se encontrado apenas uma vez antes, Taylor usou o primeiro nome de Jordan.",Como você descreveria a atitude de Taylor sobre a formalidade social?,Como descreveria a atitude de Taylor sobre a formalidade social?,Como descreveria a atitude de Taylor em relação às formalidades sociais?,sempre certificando-se de dirigir-se aos anciãos com respeito,sempre se certificando de que os idosos são os destinatários,sempre se certificando de falar com os anciãos com respeito,Como uma pessoa de alto status,como uma pessoa de alto nível,Como uma pessoa de alto estatuto.,Não se preocupe com a percepção de desrespeito,não se preocupou com a percepção do desrespeito,Não se preocupam com a percepção de desrespeito,C
14489,Austin pegou um táxi para a cidade porque Austin não conseguiu encontrar um Uber.,Austin levou um táxi para a cidade porque Austin não encontrou Uber.,O Austin levou um táxi para a cidade porque não conseguiu encontrar um Uber.,O que Austin vai querer fazer a seguir?,O que queremos por Austin?,O que é que o Austin vai querer fazer a seguir?,dar instruções,DECISÃO,dar instruções,Saudar um táxi,tributação,Chame um táxi .,Consulte o aplicativo Uber,riz án,Verifique o aplicativo Uber,A
14490,"Addison sempre falou com Ash quando eles estavam preocupados ou preocupados e depois de um incidente com a namorada de Addison, Addison queria ir a Ash para aconselhamento e fez isso imediatamente.",Addison sempre falou com Ash quando se preocupou ou se preocupou,"Addison sempre falava com Ash quando estavam preocupados ou preocupados e depois de um incidente com a namorada de Addison, Addison queria ir a Ash pedir conselhos e o fez imediatamente.",Como se sentiria a Addison depois?,Como senti-lo-ia depois?,Como se sentiria a Addison depois?,ignorado,ignorado,ignorado,Ouvido,ouvido,Ouvi,apoiado,apoiado,apoiado,B
14491,"Lee nunca esteve acampando antes, mas está planejando uma viagem de acampamento em uma área perigosa. Jesse conta a Lee muitas histórias sobre acampar ensinando Lee sobre detalhes de acampar.","Lee nunca esteve acampando antes, mas está planejando uma viagem de acampamento em área perigosa",Jesse conta muitas histórias sobre acampar ensinando Lee sobre detalhes do acampamento.,Porque é que o Jesse fez isto?,Por que Jesse fez isso?,Porque é que o Jesse fez isto?,Ajude Lee a evitar ser ferido,Ajuda Lee evitar machucar,Ajudar o Lee a evitar ser ferido .,ser recompensado,ser recompensado,ser recompensado,Agradecimentos,ser obrigado,ser grato,A
14492,Riley pediu a Robin para devolver sua carteira depois de descobrir que a haviam roubado.,Riley pediu para a robina que devolvesse a carteira após ter descoberto que a roubava,A Riley pediu à Robin para devolver a carteira depois de descobrir que a tinham roubado.,O que Riley precisa fazer antes disso?,O que é necessário para que Riley possa fazer antes disso?,O que é que a Riley precisa de fazer antes disto?,Descubra quem pegou a carteira,figura fora que tomou a carteira,Descobre quem levou a carteira.,Fuja com a carteira,Correr com a carteira,Fugiu com a carteira.,Ignorar quem pegou a carteira,ignorar quem tomou a carteira,Ignora quem levou a carteira.,A
14493,O Kendall comprou os bilhetes online para o filme que iam ver esta noite.,Kendall comprou os bilhetes online para o filme que eles iam ver à noite.,A Kendall comprou os bilhetes online para o filme que iam ver esta noite.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,Outros ficariam irritados,Outros estariam com raiva,Outros ficariam zangados.,Outros ficariam chateados,Outros ficariam insatisfeitos,Outros ficariam chateados.,feliz,feliz,feliz,C
14494,"Remy ganhou um prêmio na escola, então eles correram para casa depois e mostraram para seus pais.",Remy ganhou um prêmio na escola para que eles saíssem em casa logo depois e o,"O Remy ganhou um prémio na escola, então correram para casa e mostraram aos pais.",Como Remy se sentiria depois?,Como se sentiria depois de Remy?,Como é que o Remy se sentiria depois?,Orgulha-te,orgulha,orgulhoso,Não sobre a lua,não mais a lua,Não sobre a lua,envergonhada,án,envergonhado,A
14495,Bailey tentou outra maneira de resolver o problema da matemática difícil.,Bailey tentou outra forma de resolver o problema da matemática dura.,Bailey tentou outra maneira de resolver o problema matemático difícil.,O que Bailey vai querer fazer a seguir?,O que queremos por Bailey?,O que vai querer fazer a Bailey a seguir?,tentou outro como resolver a matemática difícil,tentou-se outra forma de resolver a matemática dura,Tentei outra como resolver a matemática difícil,entediada,prurido,Aborrecido.,inteligente,smart,inteligente,A
14496,Ash fez questão de ser severo para tirar a resposta de Jesse.,Ash garantiu que fosse escolã para retirar a resposta de Jesse.,Ash se certificou de ser severo para obter a resposta de Jesse.,Como Ash se sentiria depois?,Como se sentiria Ash depois?,Como é que o Ash se sentiria depois?,sharp,Aguçada,aguda,um líder,um líder,um líder,Alguém que gosta de estar no comando,alguém que gosta de ficar responsável,Alguém que gosta de estar no comando.,B
14497,Jordan comprou um terno para ter quando eles estavam se candidatando a empregos.,Jordan comprou uma peça para ter quando estavam aplicando emprego.,A Jordan comprou um fato para ter quando estavam a candidatar-se a empregos.,Como você descreveria a Jordânia?,Como descreveria a Jordânia?,Como descreveria o Jordan?,Orgulhoso do terno,orgulha do processo,orgulhoso do fato,Alguém com um terno,Uma pessoa com um processo,Alguém com fato .,confiante no terno,Confidente no processo,Confiante no fato,C
14498,Todos os dias Tracy chega em casa do trabalho e pede uma pizza para sua família.,O senhor do dia-a-dia chega a casa de trabalho e manda uma pizza para,"Todos os dias, a Tracy chega ao trabalho e encomenda uma pizza para a família.",Como você descreveria as tendências culinárias da Tracy?,Como descrever as tendências de cozinhar Tracy?,Como descreveria as tendências culinárias da Tracy?,Não gosta de cozinhar,não gosta de cozinhar,Não gosta de cozinhar.,Cansado demais para cozinhar,cansado demais para cozinhar,Estou cansado demais para cozinhar.,Cozinhar pizza todas as noites,cozinha pizza todas as noites,Cozinha pizza todas as noites.,A
14499,"Aubrey complementou a renda de Skylar, dando a Skylar algum dinheiro ao lado.",Aubrey suplementou o rendimento de Skylar dando ao Skylar algum dinheiro ao,Aubrey complementava a renda da Skylar dando-lhe algum dinheiro ao lado.,Como o Skylar se sentiria como resultado?,Como o Skylar sentiria como resultado?,Como é que a Skylar se sentiria?,Passivo,passiva,passivo,Orgulha-te,orgulha,orgulhoso,entediada,prurido,Aborrecido.,B
14500,Taylor e Quinn cresceram juntos e começaram uma amizade.,Taylor e Quinn se aproximaram e iniciaram uma amizade.,Taylor e Quinn ficaram próximos e começaram uma amizade.,O que Quinn vai querer fazer a seguir?,O que queremos Quinn?,O que quer o Quinn fazer a seguir?,Conheça Taylor,s. Taylor,Conheço o Taylor.,Construa a amizade a seguir,construir a amizade em seguida,Construir a amizade a seguir.,Continuar a amizade a seguir,continuar a amizade seguinte,Continuem a amizade a seguir.,C
14501,Carson acidentalmente lascou o dente de Quinn quando ele jogou a bola de beisebol em seu rosto.,Carson fissurou acidentalmente o dente de Quinn quando jogou o bola de beisebol,O Carson acidentalmente quebrou o dente do Quinn quando ele lhe atirou a bola de basebol na cara.,Como Quinn se sentiria como resultado?,Como senti-lo-ia Quinn?,Como se sentiria o Quinn?,Será que o seu anel de ouvido,seria seu anel auricular,Será que o seu ouvido tocar,um lábio quebrado,labial,Um lábio partido,como descuidada,como descaso,como descuidados.,B
14502,Addison tinha parado de trabalhar em seu trabalho depois de ganhar US $ 10 milhões na loteria estadual.,Addison deixou de trabalhar no seu emprego após ganhar 10 milhões de dólares na sorte do Estado,Addison tinha parado de trabalhar no seu emprego depois de ganhar 10 milhões de dólares na lotaria estatal.,Porque é que a Addison fez isto?,Por que o Addison fez isso?,Porque é que a Addison fez isto?,Encontre um novo emprego,encontrar um novo emprego,encontrar um novo emprego,jogar mais loteria,lúdica,jogar mais na lotaria,Aposentar-se do trabalho,aposentadoria por trabalho,aposentar-se do trabalho,C
14503,"Aubrey fez perguntas à Tracy sobre Deus, queria saber o máximo possível.","Aubrey fez perguntas de Tracy sobre Deus, que queria conhecer o máximo de sua capacidade.",A Aubrey fez perguntas à Tracy sobre Deus.,Como você descreveria Aubrey?,Como descreveria Aubrey?,Como descreveria o Aubrey?,Indiferente,indiferente,indiferente,mais informado,mais informado,mais informados,Interessado,Interessado,Interessado,C
14504,Ash se deitou ao lado de Jesse porque eles queriam tirar uma soneca.,Ash colocou junto a Jesse porque queriam tomar um cochilo.,Ash deitou-se ao lado do Jesse porque queriam dormir.,Como você descreveria Ash?,Como descreveria Ash?,Como descreveria o Ash?,enérgico,Energetic,energético,Cansado,Canina,cansado,feliz,feliz,feliz,B
14505,Addison amarrou os canudos usando uma faixa de borracha para que eles não se espalhassem.,Adison liga as canetas em uma faixa de borracha para não espalhar.,A Addison amarrou os canudos com uma fita elástica para não se espalharem.,O que é que a Addison precisa de fazer antes disso?,O que é necessário para Addison?,O que é que a Addison precisa de fazer antes disto?,comprar um grupo de canudos,compra de um grupo de canudos,Compre um grupo de canudos,ela gostava de ordem,ela gostava de ordem,Ela gostava de ordem .,ter uma faixa de borracha,ter uma faixa de borracha,- Não .,C
14506,Remy convidou Kendall para sair em um encontro depois de puxar sua cadeira ao lado dela e se apresentar no café.,Remy pediu para Kendall em data após a retirada de sua cadeira junto à mesma e,O Remy convidou a Kendall para sair depois de colocar a cadeira ao lado dela e apresentar-se no café.,O que Remy vai querer fazer a seguir?,O que queremos?,O que é que o Remy vai querer fazer a seguir?,Sorrir,Soro,Sorria .,Nervosamente quebrar seus dedos,Falhar nervosamente os seus dedos,"Nervosamente, esfregue os dedos.",Virar vermelho no rosto,Rode a vermelhidão na face,Tornar-me vermelho na cara,A
14507,"Tracy precisava de ajuda para colocar as luvas, então Remy amarrou as luvas nos dedos de Tracy.","Tracy necessitou de ajuda para a colocação das luvas, de modo que Remy","A Tracy precisava de ajuda para pôr as luvas, por isso o Remy amarrou as luvas nos dedos da Tracy.",Como Remy se sentiria depois?,Como se sentiria depois de Remy?,Como é que o Remy se sentiria depois?,útil,,útil,inútil,inútil,inútil,Como um pobre amigo,como um amigo fraco,Como um amigo pobre.,A
14508,"De acordo com o artigo, Carson parou imediatamente.","de acordo com o artigo Carson, imediatamente parado.","De acordo com o artigo, Carson parou imediatamente.",O que Carson vai querer fazer a seguir?,O que queremos por Carson?,O que é que o Carson vai querer fazer a seguir?,Esperar,aguardar,- Espera .,ajudar a vigiar,Ajuda a ver,Ajuda a ter cuidado.,Mantenha a calma,manter a calma,Não te preocupes .,C
14509,Quinn sentiu-se ansioso e não foi capaz de ficar parado em um só lugar.,Quinn sentiu-se ansioso e não sentou em um lugar.,Quinn sentia-se ansioso e não conseguia ficar parado num só lugar.,Como você descreveria Quinn?,Como descreveria Quinn?,Como descreveria o Quinn?,indefeso e com medo,vómitos e medo,Desamparado e assustado.,trabalhada acima,Trabalho,- Não.,Preocupado com a situação,preocupado com a situação,- Não. - Não.,B
14510,Outros sentiram que Addison estava fazendo um trabalho ruim. Addison melhorou a moral dos pacientes.,"Outros sentiam que Addison estava fazendo pouco trabalho, e o Addison melhorou",Outros achavam que Addison estava fazendo um trabalho ruim.,O que acontecerá com os outros?,O que acontecerá com os outros?,O que acontecerá aos Outros?,Tenha um plano de melhoria de desempenho,obter um plano de melhoria dos desempenhos,Obter um plano de melhoria do desempenho,Sair do hospital,licenças hospitalares,Sair do hospital,aceitar Addison,Aceitar Addison,Aceita a Addison .,C
14511,Addison segurou o telefone para que eles pudessem ouvir seu amigo falando.,O vizinho segurava o telefone para que escutasse a conversação do amigo.,Addison segurou o telefone para que pudessem ouvir o amigo falar.,Porque é que a Addison fez isto?,Por que o Addison fez isso?,Porque é que a Addison fez isto?,Saiba o que seu amigo disse,saber o que o amigo disse,Sabes o que disse o amigo deles?,Terminar o telefonema,terminar o telefone de ligação,Acaba a chamada .,Pergunte o que seu amigo disse,pergunte o que o seu amigo disse,Pergunta o que disse o amigo deles.,A
14512,"Skylar só sabia como dizer a mesma coisa novamente, então ela pregou para o coro.","skylar só soube dizer a mesma coisa de novo, assim ela pregava ao coral.","A Skylar só sabia dizer a mesma coisa outra vez, por isso pregou ao coro.",O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,delegar,delegado,delegar,Repetindo-se,repetindo-se,repetindo-se,Certifique-se de que eles entendem,assegurem que compreendem,Certifique-se de que eles entendem,C
14513,Cameron tomou partido no argumento.,Cameron tomou parte no argumento.,Cameron tomou partido na discussão.,Como você descreveria Cameron?,Como descrever Cameron?,Como descreveria a Cameron?,indeciso,indeciso,indeciso,Como se fosse forçado a tomar partido,como ele foi obrigado a tomar,Como se ele tivesse sido forçado a tomar partido.,agressivo,agressivo,agressivo,B
