,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
28748,Taylor ajudou dando a Alex uma carona para casa depois de praticar para o teste.,Taylor ajudou a dar a casa de Alex após a prática do teste.,Taylor ajudou dando boleia a Alex para casa depois de treinar para o teste.,O que vai acontecer com Alex?,O que acontecerá com Alex?,O que vai acontecer com o Alex?,Chegar em casa depois de deixar Alex,chegar a casa depois de sair Alex,Vou para casa depois de deixar a Alex .,Seja inteligente,ser inteligente,Seja inteligente.,Seja grato,ser gratificado,Seja grato,C
28749,Carson quebrou sua queda agarrando um grande galho de árvore na borda.,Carson quebrou sua queda com apreensão de um grande ramo arbóreo na borda.,Carson parou sua queda agarrando um grande galho da árvore na borda.,Como você descreveria Carson?,Como descreveria Carson?,Como descreveria o Carson?,feliz que ele poderia usar um ramo,feliz que ele pudesse utilizar um ramo,Feliz por poder usar um ramo.,Chocado,choque,chocado,alívio que ele não foi seriamente ferido,alívio de que não foi gravemente ferido,Alivio de que ele não foi gravemente ferido.,C
28750,"Jan estava se sentindo mal, então eles tomaram algum remédio para um resfriado.","Jan estava sentindo-se doente, então eles tomaram algum remédio para um frio.","Jan estava doente, por isso tomaram algum remédio para um resfriado.",Como Jan se sentiria depois?,Como se sentiria Jan depois?,Como se sentiria Jan depois?,melhor,melhor,melhor,vertiginosa,tonturas,Vertigem,Gosta de tomar medidas preventivas,como tomar medidas de prevenção,gosta de tomar medidas preventivas,A
28751,Jan deu a Bailey outra chance de boa sorte antes que eles se separassem.,Jan deu a outra aposta para Bailey antes de dividirem as formas.,A Jan deu à Bailey outra injecção de sorte antes de se separarem.,Como Jan se sentiria depois?,Como se sentiria Jan depois?,Como se sentiria Jan depois?,Como se ela tivesse sido aproveitada,como se fosse aproveitado,Como se ela tivesse sido aproveitada.,Fico feliz por ter um bom amigo,satisfação em ter um bom amigo,Estou feliz por ter um bom amigo.,Ficaria feliz em ter Jan como amigo.,seria feliz ter Jan como amigo,Ficaria feliz por ter o Jan como amigo.,B
28752,Skylar não toma decisões e escolhe seguir a multidão.,Skylar não toma decisões e escolhe acompanhar a multidão.,A Skylar não toma decisões e escolhe seguir a multidão.,O que acontecerá com os outros?,O que acontecerá com os outros?,O que acontecerá aos Outros?,ser útil,ser útil,ser útil,Seja rude,ser rude,Seja rude.,ficar chateado,< < < < < < < < < ,ficar chateado.,A
28753,Jan queria acompanhar os acontecimentos do mundo. Jan assistiu à notícia às 22h.,"Jan queria pegar o mundo, Jan viu a notícia às 10h.",Jan queria ficar a par dos acontecimentos mundiais.,Como você descreveria Jan?,Como descreveria Jan?,Como descreveria o Jan?,triste,triste,triste,curioso,curioso,curioso,Perturbado,tonturas,desanimado,B
28754,Cameron usava brincos com seu vestido de formatura que eram de sua avó.,Cameron usava brincos com o vestido prom que eram de sua avó.,A Cameron usava brincos com o vestido do baile que eram da avó.,Por que Cameron fez isso?,Por que Cameron fez isso?,Porque é que a Cameron fez isto?,fez isso para ofender,fez isso se deslizendo,Fizeste isto para ofender,fez isso para vestir-se,fez-se isso para se vestir,Fizeste isto para te vestires .,Ir para o baile,riz,Vai ao baile de finalistas.,B
28755,"Austin era o vilão secreto na peça da escola, mas Jan mostrou o rosto de Austin.","Austin foi a vila secreta da brincadeira, mas Jan mostrou a face de Austin.","O Austin era o vilão secreto da peça da escola, mas a Jan mostrou o rosto do Austin.",O que Austin vai querer fazer a seguir?,O que queremos por Austin?,O que é que o Austin vai querer fazer a seguir?,Correr para fora do palco chorando,prurido,Fugi do palco chorando.,Coloque sua máscara de volta,coloque a máscara de novo,Coloquem a máscara de volta .,Desligue o jogo,shut-down the play,Desligue a peça.,B
28756,Remy sentou-se no café e bebeu um pouco de café que ele precisava para energia.,Remiu sentava na loja de café e bebeva um pouco de café que ele,O Remy sentou-se no café e bebeu um pouco de café que precisava para ter energia.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,Cansado,Canina,cansado,ecstatic,ectásico,extático,conteúdo,Conteúdo,conteúdo,C
28757,Jesse jogou um último jogo contra Remy para determinar quem seria o último campeão da escola.,Jesse jogou um último jogo contra a Remy para determinar quem seria o campeão final da escola.,Jesse jogou um último jogo contra o Remy para determinar quem seria o campeão final da escola.,O que Remy precisa fazer antes disso?,O que é necessário fazer por Remy antes disso?,O que é que o Remy precisa de fazer antes disto?,Sair da equipe,parar a equipe,Desiste da equipa,Aceitar o desafio de Jesse,aceitar o desafio de Jesse,aceitar o desafio de Jesse,jogar na equipe de Remy,Jogo na equipe de Remy,jogar na equipa do Remy.,B
28758,O Quinn deu à Riley uma educação na escola com uma boa bolsa de estudos.,Quinn chegou a Riley a uma escola com uma boa bolsa de estudos.,Quinn arranjou uma educação para a Riley na escola com uma boa bolsa.,O que vai acontecer com Quinn?,O que acontecerá com Quinn?,O que vai acontecer ao Quinn?,As pessoas vão gostar dela,as pessoas gostam dela,As pessoas vão gostar dela .,ela será odiada,será odiada,Ela será odiada .,Ninguém vai gostar dela,Ninguém vai gostar dela,Ninguém vai gostar dela.,A
28759,Carson fez um A em seu teste e sabia que seus pais ficariam felizes.,Carson fez um A em seu teste e sabia que seus pais seriam satisfeitos.,Carson obteve um A no teste e sabia que os pais dele ficariam contentes.,O que vai acontecer com Carson?,O que acontecerá com Carson?,O que vai acontecer ao Carson?,Envergonhe-se,Constrangimento,- Não.,Seja invejoso,ser enviado,ser invejosos,Seja recompensado,Ser recompensado,Ser recompensado,C
28760,Cameron matou Bailey no local com seu rifle porque Bailey estava dormindo com a esposa de Cameron.,"Cameron matou Bailey no local com seu rifle, pois Bailey estava dormindo com a esposa de",O Cameron matou o Bailey no local com a sua espingarda porque o Bailey dormia com a mulher do Cameron.,Por que Cameron fez isso?,Por que Cameron fez isso?,Porque é que a Cameron fez isto?,Fuja dos policiais,corridos a partir dos cops,Fugir da polícia .,Livrar-se de Bailey,vá embora de Bailey,Livra-te do Bailey.,Proteja sua esposa,proteger a sua esposa,Proteger a sua mulher.,B
28761,Os amigos de Quinn estavam dando uma festa e depois de uma semana de baixa Quinn tinha muito para beber na festa.,"Os amigos de Quinn estavam jogando uma festa e depois de ter uma semana de baixa, Quin","Os amigos do Quinn estavam a dar uma festa e depois de uma semana de falta, o Quinn bebeu demais na festa.",Porque é que o Quinn fez isto?,Por que Quinn?,Porque é que o Quinn fez isto?,Planeje a festa,planeia a parte,Planeia a festa.,get rowdy e ir para a cadeia,íntegro e ir para a cadeia,Se fizerem barulho e vão para a prisão,Melhor sobre si mesma,melhor sobre si,Melhor sobre si mesma,C
28762,Jan começou um blog ontem em seu passatempo favorito coletando moedas.,Jan iniciou um blog ontem sobre suas moedas de coleta de hobby preferidas.,Jan começou um blog ontem sobre seu hobby favorito coletando moedas.,Como Jan se sentiria depois?,Como se sentiria Jan depois?,Como se sentiria Jan depois?,hobista,hobbyist,hobbyista,É bom ler um blog,Boa leitura de um blog,É bom ler um blog.,É bom compartilhar o que eles sabem,Bom compartilhar o que sabe,É bom partilhar o que sabem.,C
28763,Skylar comprou um martelo na loja e começou a construir algo em sua nova garagem.,Skylar comprou um martelo na loja e começou a construir algo em sua nova garagem.,A Skylar comprou um martelo na loja e começou a construir algo na garagem nova.,Como você descreveria o Skylar?,Como descreveria o Skylar?,Como descreveria a Skylar?,Preguiçosa,preguiça,preguiçoso,trabalho duro,Trabalho duro,Trabalhando duro,Como um edifício,como edifícios,como a construção,B
28764,Ash sugeriu Bailey jogar basquete e ajudou-os a praticar para a equipe.,Ash sugeriu que Bailey jogasse basquete e os ajudasse a praticar a equipe.,Ash sugeriu que Bailey jogasse basquete e os ajudou a treinar para a equipa.,O que Ash precisa fazer antes disso?,O que é necessário para Ash antes disso?,O que é que o Ash precisa de fazer antes disto?,Ajude Bailey a fazer a equipe,Ajuda Bailey,Ajudar a Bailey a fazer a equipa .,comprar uma bola para Bailey,compra de uma bola para Bailey,Compre uma bola para a Bailey.,Crie um cronograma de prática,a elaboração de um calendário de prática,Faça um programa de treino,C
28765,Bailey olhou para dentro do presente porque eles não podiam esperar para abri-lo.,Bailey apertou dentro do presente porque não conseguiam aguardar.,O Bailey espreitou o presente porque não podiam esperar para o abrir.,Porque é que a Bailey fez isto?,Por que Bailey fez isso?,Porque é que a Bailey fez isto?,Arruinando a surpresa,ruir a surpresa,Estraga a surpresa .,Descubra o que foi,descobrir o que foi,Descobrir o que foi,Resgatar o Cão,riz,Resgate o cão.,B
28766,Jan conseguiu dois empregos para que eles pudessem sustentar seus filhos.,Jan conseguiu dois empregos para que pudessem suportar seus filhos.,Jan arranjou dois empregos para poderem sustentar seus filhos.,Como você descreveria Jan?,Como descreveria Jan?,Como descreveria o Jan?,carinhoso,Cuidado,Cuidadoso,entediada,prurido,Aborrecido.,Preguiçosa,preguiça,preguiçoso,A
28767,O Austin foi operado no centro médico.,Austin chegou a ser operado no centro médico do centro.,O Austin foi operado no centro médico.,O que Austin vai querer fazer a seguir?,O que queremos por Austin?,O que é que o Austin vai querer fazer a seguir?,Consulte um médico sobre cirurgia,ver um médico sobre a cirurgia,consultar um médico sobre a cirurgia,recuperar,Recuperação,Recuperar,Ir para o centro médico,ir ao centro médico,Ir ao centro médico,B
28768,Austin sorriu de volta para Bailey quando eles saltaram para o lago ao mesmo tempo.,"Austin se regrediu em Bailey, quando saltaram para o lago ao mesmo tempo.",O Austin sorriu para a Bailey quando eles saltaram ao lago ao mesmo tempo.,O que Bailey vai querer fazer no lago?,O que queremos Bailey no lago?,O que vai o Bailey querer fazer no lago?,nadar no lago,nado no lago,nadar no lago,splash Austin com água,Splash Austin com água,Espalhe Austin com água,jogar no lago com Bailey,Jogo no lago com Bailey,brincar no lago com a Bailey .,B
28769,Quinn viu que Lee estava prestes a entrar no caminho de um caminhão que se aproximava.,Quinn viu que Lee estava prestes a entrar no caminho de um caminhão desfalcado.,Quinn viu que o Lee estava prestes a entrar no caminho de um camião que vinha em frente.,O que vai acontecer com Quinn?,O que acontecerá com Quinn?,O que vai acontecer ao Quinn?,Seja avisado por Quinn,Aviso por Quinn,ser avisado por Quinn,adormecer,queda de sono,adormecer,Respire um suspiro de alívio,respirar um suor de alívio,Respira um suspiro de alívio,C
28770,Lee estava no supermercado com sua mãe e sua mãe disse que eles poderiam obter um lanche.,Lee estava na loja do açude com a mãe e a mãe diziam que podiam fazer,O Lee estava na mercearia com a mãe deles e a mãe deles disse que podiam comer um lanche.,Como Lee se sentiria depois?,Como Lee sentiria depois?,Como é que o Lee se sentiria depois?,Feliz pelo conselho da mãe,Glad para os conselhos da mãe,Estou contente pelo conselho da mãe deles.,Bom para obter um lanche,Bom para conseguir um lanche,É bom comer um lanche .,uma criança,uma criança,uma criança,B
28771,Lee virou a tampa quando descobriu que eles tinham ido embora o dia todo.,Lee desligou a cabeça quando descobriu que estavam todos os dias de vida.,Lee virou a tampa quando descobriu que eles tinham ido embora o dia todo.,O que Lee vai querer fazer a seguir?,O que queremos Lee?,O que é que o Lee vai querer fazer a seguir?,chorar,choro,chorar,puni-los,punir os mesmos,Punir-lhes,Rir,risos,Rindo,B
28772,Kendall aprendeu a língua em um período recorde de tempo.,Kendall aprendeu a língua em um tempo de registro.,Kendall aprendeu a língua em um tempo recorde.,Como você descreveria Kendall?,Como descrever Kendall?,Como descreveria a Kendall?,Orgulhosa de si mesma,orgulha de si,orgulhosa de si mesma.,rápido,ic,- Rápido .,dim,dim,escuro,B
28773,Robin contou a Jesse seus segredos e tornou-se muito perto dele.,Robin contou que Jesse seus segredos se tornaram muito próximos a ele.,A Robin contou aos Jesse os seus segredos e tornou-se muito próxima dele.,Como você descreveria Robin?,Como descrever Robin?,Como descreveria a Robin?,Muito Fechado,Muito fechado,muito fechado,Ansioso para estar perto,ânimo para estar próximo,ansiosos por estar perto,Fechar com Jesse,EMEA 2004,perto do Jesse.,B
28774,Robin reduziu os custos reduzindo as despesas e recebeu uma promoção e um aumento.,Robin reduziu os custos com a redução dos gastos e recebeu uma promoção e um aumento.,"Robin reduziu os custos, reduzindo as despesas e recebeu uma promoção e um aumento.",Como você descreveria Robin?,Como descrever Robin?,Como descreveria a Robin?,um trabalhador consciencioso,um trabalhador consciente,um trabalhador consciente,Ruim com números,maus números,Mal com números.,um trabalhador preguiçoso,um trabalhador preguiça,Um trabalhador preguiçoso.,A
28775,"Alguém estava entrando no prédio carregando sacos, então Remy segurou a porta aberta.","Uma pessoa estava entrando na edificação carregando sacos, então, Remy segurava a porta.","Alguém estava a entrar no edifício com sacos, por isso o Remy manteve a porta aberta.",Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,educado,polido,educado,rude,rude,Desagradável,Perturbado com a ajuda de Remy,ânimo com a ajuda de Remy,Infeliz pela ajuda do Remy.,A
28776,"Addison melhorou o humor do paciente, dizendo-lhes o quão bem eles estavam indo.","Addison melhorou o humor do paciente, me dizendo o quanto eles estavam fazendo.",Addison melhorou o humor do paciente ao dizer-lhes como estavam bem.,Como você descreveria Addison?,Como descreveria Addison?,Como descreveria a Addison?,Orgulhoso agora,orgulha,orgulhoso agora,Amado agora,agora amado,Amado agora,Como útil,Como útil,Como útil,C
