,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
24642,Sasha deu bungee jumping uma tentativa naquele sábado.,Sasha deu salto de bóias naquele sábado.,Sasha deu uma tentativa de bungee jump naquele sábado.,Como você descreveria Sasha?,Como descreveria Sasha?,Como descreveria a Sasha?,louco,náuseas,louco.,feliz e emocionado com a experiência,feliz e ânimo com a experiência,feliz e emocionado com a experiência,excitado e querendo fazê-lo novamente,excitado e querendo fazê-lo novamente,Estou animado e quero fazê-lo de novo.,B
24643,Casey conseguiu tudo o que precisava e os outros ficaram impressionados com ela.,Casey conseguiu qualquer coisa que precisava e os outros se impressionaram com ela.,A Casey conseguiu tudo o que precisavam e os outros ficaram impressionados com ela.,Como você descreveria Casey?,Como descreveria Casey?,Como descreveria o Casey?,Muito abrasivo,Muito abrasivo,Muito abrasivo,Como uma pessoa inferior,como uma pessoa inferior,Como uma pessoa inferior.,Muito atencioso,Muito,Muito atencioso.,C
24644,"Skylar estava de férias e queria ver coisas novas, então ela voou pela ilha.",skylar estava em férias e queria ver coisas novas para que ela voasse em torno da,"A Skylar estava de férias e queria ver coisas novas, por isso voou pela ilha.",O que a Skylar precisa fazer antes disso?,O que o Skylar precisa fazer antes disso?,O que é que a Skylar precisa de fazer antes disto?,Suba em um avião,án,Entra num avião.,Ignorar a ilha,ignorar a ilha,Ignora a ilha.,Fique no hotel,permanência no hotel,Fica no hotel.,A
24645,Austin fez um anúncio para Addison que eles estavam assando biscoitos.,Austin fez um anúncio a Addison de que estavam fazendo biscoitos.,O Austin fez um anúncio à Addison de que estavam a fazer bolachas.,Como você descreveria Austin?,Como descreveria Austin?,Como descreveria o Austin?,fazer cookies,biscoitos,fazer bolachas,excitado,excitação,excitado,Encantado,desagradável,Encantado.,B
24646,"Ao oferecer testes gratuitos na clínica, Sydney impediu que o HIV se espalhasse.","Por meio de exames gratuitos na clínica, Sydney impediu a propagação do HIV.","Ao oferecer testes gratuitos na clínica, Sydney impediu que o HIV se espalhasse.",Por que Sydney faria isso?,Por que o Sydney faria isso?,Porque é que a Sydney faria isto?,Aprenda a curar mais doenças,aprender a curar mais doenças,Aprender a curar mais doenças,Salvar a vida dos outros,salvar a vida dos outros,Salvar a vida dos outros.,Aumentar a propagação do HIV,aumento da propagação do VIH,aumentar a propagação do VIH,B
24647,"Sasha era mecânico regular de Riley, durante uma visita recente Sasha deixou um purificador de ar perfumado de pinheiro em seu carro.","Sasha era mecânica regular de Riley, durante uma visita recente Sasha deixou um fresco","Sasha era o mecânico regular da Riley, durante uma visita recente, Sasha deixou um ambientador com cheiro de pinho no carro dele.",Por que Sasha fez isso?,Por que o Sasha?,Porque é que o Sasha fez isto?,lp Riley desodoriza seu carro,Riley desodoriza seu carrinho,- O Riley desodorizou o carro.,comprar o purificador de ar,compra do freener,Compre o ambientador .,Lembre Riley de um cheiro que ele odiava,Lembre Riley de um cheiro que ele odeia,Lembra-lhe um cheiro que ele odiava.,A
24648,Skylar perdeu as ferramentas elétricas de Kai depois que ela as emprestou para a nova cerca.,Skylar perdeu as ferramentas de poder do Kai depois de as ter emprestado para a nova cerca.,A Skylar perdeu as ferramentas elétricas do Kai depois de as ter emprestado para a cerca nova.,O que Kai vai querer fazer a seguir?,O que o Kai quer fazer em seguida?,O que vai o Kai querer fazer a seguir?,Peça desculpas ao Kai,Pedidos à Kai,Peço desculpa ao Kai.,Quebrar a nova cerca,repartir a nova cerca,Desmontem a cerca nova.,comprar ferramentas de substituição,compra de ferramentas de substituição,comprar ferramentas de substituição,C
24649,Quinn tirou a sobremesa de Jesse porque eles deveriam estar comendo alimentos saudáveis juntos.,Quinn retirou-se de Jesse por se tratar de um alimento saudável em conjunto.,Quinn tirou a sobremesa do Jesse porque deviam estar a comer comida saudável juntos.,O que vai acontecer com Quinn?,O que acontecerá com Quinn?,O que vai acontecer ao Quinn?,Peça sobremesa depois,Peçar sobremesa depois,Peça sobremesa depois.,Coma algo saudável,comer algo saudável,comer algo saudável,obter o controle,controlo,- Não .,B
24650,Skylar usava um maiô para a piscina com seus amigos.,Skylar usava uma corrida na piscina com seus amigos.,A Skylar vestiu fato de banho na piscina com as amigas.,Por que Skylar fez isso?,Por que o Skylar fez isso?,Porque é que a Skylar fez isto?,Seja quente,ser quente,Fica quente.,Seja modesto,ser modesto,ser modesto,ir nadar,ir nadar,ir nadar,C
24651,Aubrey dedicou sua vida ao trabalho das pessoas do país naquele dia.,Aubrey dedicou sua vida ao trabalho dos povos do país naquele dia.,Aubrey dedicou a sua vida ao trabalho do povo daquele dia.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,Orgulhoso agora,orgulha,orgulhoso agora,entediado agora,agora enlouquecida,Aborrecido agora.,conflituosos agora,.,Conflito agora.,A
24652,Sydney amava Tracy até a morte e não podia acreditar que ela tinha ido embora.,Sydney adorava Tracy morrer e não acreditava que estava sendo morto.,A Sydney amava a Tracy até à morte e não podia acreditar que ela tinha morrido.,Como se sentiria Sydney depois?,Como senti-lo-ia depois?,Como é que a Sydney se sentiria depois?,como ela mal consegue lembrar por que ela gostou Tracy para começar com Meme it,como ela pode não se lembrar por que gosta de Tracy começar a,Como se ela mal se lembrasse porque gostava da Tracy .,Sentia-se sozinha e em desespero,ela se sentiu solitária e em desespero,Ela sentiu-se sozinha e desesperada.,Apaixonado e genuíno,amor e genuína,amorosa e genuína,B
24653,Taylor notou Robin do outro lado da sala e avançou em direção a ele.,Taylor observou Robin no outro lado da sala e avançou para ele.,Taylor notou Robin do outro lado da sala e avançou em direção a ele.,Por que Taylor fez isso?,Por que Taylor fez isso?,Porque é que a Taylor fez isto?,Aproxime-se de Robin,chegue a se aproximar de Robin,Aproxima-te do Robin.,Escondendo-se de Robin,oculta de Robin,Esconde-te do Robin.,Ignorar Robin,ignore Robin,Ignora o Robin.,A
24654,"Taylor roubou o cartão de Austin e autorizou compras, fingindo ser Austin. Taylor assinou o nome de Austin toda vez que ele teve que assinar uma compra.","Taylor roubou o cartão de Austin e comprou, alegando ser Austin, e Taylor assinou o nome","Taylor roubou o cartão de crédito do Austin e autorizou compras, fingindo ser o Austin.",O que Taylor vai querer fazer a seguir?,O que queremos por Taylor?,O que é que a Taylor vai querer fazer a seguir?,Comece a defraudar outras pessoas também,começam a desvirtuar outras pessoas também,Começar a enganar outras pessoas também,O gêmeo de Austin,O gêmeo de Austin,O gémeo do Austin.,Usar o cartão de Austin,utilizar o cartão de Austin,Use o cartão do Austin.,A
24655,Cameron foi à loja para comprar alguns itens que eles precisavam para a cozinha.,Cameron foi à loja para obter alguns itens que precisavam para o cookout.,A Cameron foi à loja buscar alguns itens que precisavam para o coquetel.,Por que Cameron fez isso?,Por que Cameron fez isso?,Porque é que a Cameron fez isto?,Faça um bom jantar,fazer um bom jantar,Faça um bom jantar .,ir a um shopping,ir a um shopping,ir a um shopping,Diga a Cameron o que eles precisam,conta-lhes o que precisam,Diz ao Cameron o que eles precisam.,A
24656,Lee foi passar tempo com os outros sem dizer o óbvio sobre o que eles estavam fazendo.,Lee passou a passar tempo com os outros sem falar o óbvio sobre o que eles estavam fazendo.,Lee foi passar tempo com os outros sem dizer o óbvio sobre o que eles estavam fazendo.,Como Lee se sentiria depois?,Como Lee sentiria depois?,Como é que o Lee se sentiria depois?,descontraída,lúdico,relaxado,Irritado com todos,náusea com todos,zangado com todos,Louco com as pessoas,loucos,- Furioso com as pessoas.,A
24657,Tracy comprou a Remy um novo colar quando era seu aniversário e ela gostou.,Tracy comprou Remy um novo colo quando foi seu aniversário e gostou.,A Tracy comprou um colar novo à Remy no aniversário dela e ela gostou.,O que Tracy vai querer fazer a seguir?,O que queremos agora por Tracy?,O que é que a Tracy vai querer fazer a seguir?,smile,sorriso,sorriso,Roubar um carro,furtar um carro,roubar um carro.,Fugir,run away,Fugir.,A
24658,"Kendall passou o dia todo cozinhando uma panela assada. Finalmente, foi feito cozinhar.","Kendall gastou todo o dia cozinhando uma mamadeira de pote, e por fim","A Kendall passou o dia a cozinhar um assado, e finalmente acabou.",O que Kendall vai querer fazer a seguir?,O que queremos por Kendall?,O que é que a Kendall vai querer fazer a seguir?,comer a panela assada,coma o pote de vidro,Come o assado .,Faça uma galinha,fabrico de uma galinha,Faça uma galinha.,refrigerar a panela assada,refrigerar a mama de pote,Refrigerar o assado,A
24659,"A aldeia estava morrendo de fome, então Riley os ensinou a pescar e eles nunca mais passaram fome.",A aldeia estava começando a ensinar a pescar e nunca mais se desnutriram.,"A aldeia estava a morrer de fome, por isso a Riley ensinou-os a pescar e nunca mais passaram fome.",Como Riley se sentiria depois?,Como se sentiria Riley depois?,Como é que a Riley se sentiria depois?,Não faz como as outras pessoas,Não é como outras pessoas,Não gosta de outras pessoas,Preocupação com o bem-estar dos outros,cuidados com o bem-estar dos outros,se preocupa com o bem-estar dos outros,independente,independente,independente,B
24660,Quinn salvou os negócios de Kendall da ruína e fez isso sem pedir nada em troca.,Quinn salvou o negócio de Kendall da ruína e o fez sem pedir nada em contrapartida,Quinn salvou o negócio da Kendall da ruína e fez isso sem pedir nada em troca.,Como você descreveria Quinn?,Como descreveria Quinn?,Como descreveria o Quinn?,Interessada em si mesma,interessada em si,interessada em si mesma.,Não se preocupe com os outros,Não se preocupou com outros,Não se preocupam com os outros.,uma pessoa altruísta,uma pessoa sem-auto,uma pessoa altruísta,C
24661,Lee fez uma rima usando o nome de Bailey e fez uma música com ele.,Lee fez uma rima com o nome de Bailey e fez uma canção com ele.,O Lee fez uma rima usando o nome da Bailey e fez uma canção com ele.,Como você descreveria Lee?,Como descreveria Lee?,Como descreveria o Lee?,Como alguém que dançou para uma canção,Como alguém que dançava uma canção,Como alguém que dançava a uma canção,Como alguém criativo com o nome de Bailey,Como alguém criativo com o nome de Bailey,Como alguém criativo com o nome Bailey,violada,Violado,violado,B
24662,"Depois de um longo dia no trabalho, Casey finalmente comprou comida na loja. Ela vem procrastinando desde a semana passada.","Após um longo dia de trabalho, Casey acabou comprando alimentos na loja, procras","Depois de um longo dia no trabalho, Casey finalmente comprou comida na loja. Ela tem adiado isso desde a semana passada.",O que é que o Casey precisa de fazer antes disso?,O que é necessário para o Casey antes disso?,O que é que o Casey precisa de fazer antes disto?,Decidir ir à loja,decidir ir à loja,Decidir ir à loja,Deitado na cama,deitar no leito,Deita-te na cama.,Acabou a comida em casa,náusea de comida em casa,Acabou-se a comida em casa.,A
24663,Addison usou seu próprio poder para mantê-lo para os outros.,Addison usou seu próprio poder para mantê-lo indo para os outros.,A Addison usou o seu próprio poder para manter a operação para os outros.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,como tipo,como,como gentil,Abandonado como resultado,         ,abandonado como resultado,Gratidão como resultado,gratidão como resultado,grato como resultado,C
24664,"Skylar ligou para visitar Remy, mas a mãe de Remy estava lá também visitando Remy. Skylar não podia ser incomodado entretendo a mãe de Remy.","Skylar pediu para visitar a Reminha, mas a mãe da Reminha estava lá","Skylar ligou para visitar Remy, mas a mãe dele também estava lá, visitando Remy também.",Como você descreveria o Skylar?,Como descreveria o Skylar?,Como descreveria a Skylar?,Abnóxio,Abnoxy,Abnoxious,ele tinha-se sentido amado,sentiram-se amados,Sentia-se amada.,ele tinha-se sentido feliz,sentir-se feliz,Sentia-se feliz.,A
24665,A Riley ganhou muito dinheiro ao trabalhar tanto.,Riley ganhou muito dinheiro de tanto trabalhar.,A Riley ganhou muito dinheiro por trabalhar tanto.,O que Riley vai querer fazer a seguir?,O que queremos com Riley?,O que é que a Riley vai querer fazer a seguir?,Arranje um emprego antes disso,conseguir um emprego antes deste,Arranja um emprego antes disto.,Compre algo bom,compra de algo bom,Compre algo bom.,Trabalhe muito antes disso,ão án án án án án án án án ,Trabalhei muito antes disto.,B
24666,"Após o jantar, Kai pediu aos pais de Addison permissão para se casar com sua filha.","Após o jantar, Kai solicitou aos pais de Addison a permissão para casar com a filha","Depois do jantar, Kai pediu aos pais da Addison permissão para casar com a filha deles.",O que vai acontecer com Kai?,O que acontecerá com o Kai?,O que vai acontecer ao Kai?,Planeje uma grande celebração,planear uma grande celebração,Planeia uma grande celebração.,Torne-se amigo de Addison,Tornar-se amigos com Addison,Torne-se amigo da Addison.,Envolva-se com Addison,Envolva- se com Addison,Fica noivo da Addison.,C
24667,"Sem muito sucesso, Addison tentou várias coisas para tirar a mancha de seu novo sofá.","Sem muito sucesso, Addison tentou várias coisas para tirar a mancha do novo toque.","Sem muito sucesso, Addison tentou várias coisas para tirar a mancha do seu novo sofá.",Como se sentiria a Addison depois?,Como senti-lo-ia depois?,Como se sentiria a Addison depois?,uma aberração limpa,um freak limpo,Um anormal limpo.,Desiludido que seu sofá foi arruinado,decepção com o fato de seu couch estar destruído,Desiludida por o sofá dela ter sido destruído.,feliz que ela tem a mancha para fora,feliz que ela tirou a mancha,Feliz por ter tirado a mancha .,B
