,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
19150,Aubrey estava dirigindo quando de repente pegou um pneu furado. Aubrey decidiu encostar e verificar.,Aubrey estava dirigindo quando ela pegou um pneu plano e Aubrey decidiu puxar e,"A Aubrey estava a conduzir quando, de repente, teve um pneu furado.",O que Aubrey precisa fazer de antemão?,O que é o Aubrey?,O que é que o Aubrey precisa de fazer antes?,Verifique se os seus pneus sobressalentes,controlo do seu pneumático sobressalente,verificar se há pneus sobressalentes,Necessário estar dirigindo,necessitado de ser,precisava de conduzir,mudar o pneu,Alternar o pneu,Trocar o pneu,B
19151,Skylar procurou um vídeo on-line sobre como usar o Paypal para pagar por algo que eles compraram no eBay.,Skylar buscou um vídeo online sobre como utilizar Paypal para pagar por alguma coisa que comprou na,A Skylar procurou um vídeo online sobre como usar o Paypal para pagar algo que compraram no eBay.,O que a Skylar vai querer fazer a seguir?,O que queremos com Skylar?,O que vai a Skylar querer fazer a seguir?,pagar pelo item que compraram no Craigslist com Paypal,pagar pela rubrica que compraram na Craigslist com Paypal,pagar o item que compraram no Craigslist com o Paypal,abrir uma conta,abertura de uma conta,abrir uma conta,Envie o item que eles venderam no eBay,mail the item que vendiam na eBay,Envie o item que venderam no eBay.,B
19152,"Tracy gostava de ensinar, então ela se tornou uma professora para a escola local.","Tracy gostava de lecionar, tornando-se professora da escola local.","Tracy gostava de ensinar, então ela se tornou professora na escola local.",Como Tracy se sentiria depois?,Como o Tracy se sentiria depois?,Como se sentiria a Tracy depois?,Candidate-se para ser um professor,aplicável a ser professor,candidatar-se a professor,ir para a escola para ser um professor,ir à escola para ser professora,ir para a escola para ser professora,Ficaria animado para trabalhar,seria excitado a trabalhar,Ficaria entusiasmado em trabalhar.,C
19153,Quinn perdeu tudo o que tinha deixado em uma mão dupla ou nada de poker depois de acumular toneladas de dívida.,Quinn perdeu tudo o que havia deixado em uma dupla ou nenhuma mão de poker após a,Quinn perdeu tudo o que tinha em uma mão de póquer dupla ou nada depois de acumular toneladas de dívidas.,Como você descreveria Quinn?,Como descreveria Quinn?,Como descreveria o Quinn?,Preocupado com o dinheiro,preocupado com o dinheiro,preocupado com dinheiro,entusiástico,enthusiastic,entusiasmado,irresponsáveis,responsabilidade,Irresponsável.,C
19154,"Cameron pegou um empréstimo do banco para comprar um carro, e pagou o banco de volta no tempo.","Cameron retirou um empréstimo do banco para compra de um carro, e pagou o banco no momento.","Cameron tomou um empréstimo do banco para comprar um carro, e pagou o banco em tempo.",Como você descreveria Cameron?,Como descrever Cameron?,Como descreveria a Cameron?,rápido e bom com dinheiro,íntegro e bom com dinheiro,Pronto e bom com o dinheiro.,indigno de confiança e imaturo,intrustável e imaturo,Não confiável e imatura,Irresponsável com suas finanças,responsabilidade pelas finanças,Irresponsável com as suas finanças.,A
19155,Sasha tomou decisões para Remy sobre quais roupas eles deveriam usar na escola.,Sasha tomou decisões para Remy sobre o que vestir para a escola.,Sasha tomava decisões para o Remy sobre as roupas que eles deviam usar na escola.,O que Remy vai querer fazer a seguir?,O que queremos?,O que é que o Remy vai querer fazer a seguir?,Verifique a previsão do tempo,verificar a previsão climática,Verifique a previsão do tempo,Pegue as roupas,Pegue nas roupas,Vai buscar a roupa .,Entenda o código de vestimenta,compreender o código de curativo,Entender o código de vestimenta,B
19156,Tracy adaptou seus gostos aos gostos dos outros para que eles pudessem se encaixar.,Tracy adequava seus gostos aos gostos dos outros para que se encaixassem.,Tracy ajustava os seus gostos aos gostos dos outros para que se encaixassem.,Como você descreveria Tracy?,Como descreveria Tracy?,Como descreveria a Tracy?,auto-confiante,auto-,autoconfiante,inseguro,insegura,insegura,normal,normal,Normal,B
19157,Casey olhou por cima do ombro de Kai para os estábulos enquanto caminhavam em direção a seus cavalos. Casey mal podia esperar para ver seu cavalo novamente.,"Casey olhou o ombro de Kai nos estantes, caminhando em direção aos cavalos",Casey olhou para o Kai no estábulo enquanto caminhavam para os cavalos.,O que Casey vai querer fazer a seguir?,O que queremos com Casey?,O que vai querer fazer o Casey a seguir?,Salte sobre seu cavalo,salto sobre o cavalo,saltar sobre o cavalo deles,noivo seu cavalo,riz,- Cuidar do cavalo deles .,correr ao lado de seu cavalo,náusea próximo ao cavalo,Correm ao lado do cavalo deles,B
19158,Quinn virou o testemunho de Bailey para explicar todas as suas ações.,Quinn fez com que o testemunho de Bailey contasse com todas as suas ações.,Quinn transformou o testemunho da Bailey em razão de todas as suas ações.,Como você descreveria Quinn?,Como descreveria Quinn?,Como descreveria o Quinn?,muito inteligente,muito inteligente,Muito inteligente.,Como eles ajudaram Bailey,como eles ajudaram a Bailey,Como eles ajudaram Bailey,muito preguiçoso,Muito preguiça,muito preguiçoso.,A
19159,Tracy agarrou a mão de Riley e enfiou os dedos juntos para dar as mãos.,Tracy agarrou a mão de Riley e roscou os dedos para segurar,A Tracy agarrou a mão da Riley e juntou os dedos para se darem as mãos.,Porque é que a Tracy fez isto?,Por que o Tracy fez isso?,Porque é que a Tracy fez isto?,De mãos dadas com Riley,segurar as mãos com Riley,Segura a mão da Riley .,Diga a Riley que ela o ama,conta Riley que a ama,Diz ao Riley que ela o ama.,Acalme-se Riley,calar Riley,Acalma-te Riley.,A
19160,"Querendo ter certeza de que era muito seguro, Aubrey colocou a árvore de Bailey no chão.","Querr garantir que era muito seguro, Aubrey ganhou a árvore de Bailey no solo.","Querendo ter a certeza de que era muito seguro, o Aubrey colocou a árvore da Bailey no chão.",O que vai acontecer com Bailey?,O que acontecerá com Bailey?,O que vai acontecer com a Bailey?,Seja elogiado,.,- Não .,Reembolso Aubrey,reembolso Aubrey,reembolso Aubrey,Seja pago pelo trabalho,pagar pelo trabalho,receberem o pagamento pelo trabalho,B
19161,Quinn estava planejando uma festa surpresa para Jordan e precisava enganar Jordan.,Quinn estava planejando uma festa de surpresa para a Jordânia e precisava enganar a Jordânia.,Quinn estava a planear uma festa surpresa para a Jordan e precisava de enganar a Jordan.,Porque é que o Quinn fez isto?,Por que Quinn?,Porque é que o Quinn fez isto?,ira Jordânia,cólera,Ira Jordânia,mostrar apreciação,demonstram apreciação,mostrar apreço,Mantenha Jordan longe da casa,Manter a Jordânia fora de casa,Mantém o Jordan longe da casa .,C
19162,O Jesse adorava jogar futebol. Fazia 10 anos que jogavam numa equipa de futebol.,"Jesse gostava de jogar futebol, estavam em uma equipe de futebol há 10 anos.","O Jesse adorava jogar futebol, eles estavam numa equipa há 10 anos.",Como Jesse se sentiria depois?,Como Jesse se sentiria depois?,Como se sentiria o Jesse depois?,fraco,fraco,fraco,Como um noviço,como um novo,Como um novato.,forte,forte,forte,C
19163,"Sydney estava namorando a mesma pessoa há cinco anos. Muitas pessoas perguntaram quando se casariam, mas Sydney diz que é algo que você não deve se apressar.","Sydney já namorou a mesma pessoa há cinco anos, muitas pessoas perguntaram quando se casariam","Muitas pessoas perguntaram quando eles se casariam, mas Sydney diz que é algo que não se deve apressar.",Por que Sydney fez isso?,Por que o Sydney?,Porque é que a Sydney fez isto?,romper com eles e evitar conversas de casamento,romper com eles e evitar conversas de casamento,Parem com eles e evitam conversas de casamento,Tire um tempo para aprender sobre seu parceiro antes de se comprometer, Tempo para aprender sobre o seu parceiro antes de se comprometer,tomarem tempo para conhecerem o parceiro antes de se comprometerem,Os outros vão querer que eles se casem a seguir.,Os outros querem casar-se a seguir,Os outros vão querer que se casem em seguida.,B
19164,"O Robin descobriu que o Cameron tinha roubado dinheiro, o Robin magoou o Cameron quando ela lhe deu uma surra.","Robin descobriu que Cameron roubou dinheiro, e Robin fez com que a úlcera de Cameron",A Robin fez com que o Cameron doísse quando ela lhe deu uma sova.,O que Robin vai querer fazer a seguir?,O que queremos por Robin?,O que vai querer fazer a seguir?,Fuja dela,Corra- a de,Foge dela.,Peça desculpas profundamente,Pediá-lo aprofundadamente,Peça desculpa .,Punir Cameron,punir Cameron,Punir o Cameron .,C
19165,Kendall decidiu seguir sua paixão e tentar fazê-lo.,Kendall decidiu seguir sua paixão e tentar fazê-la.,Kendall decidiu seguir a sua paixão e tentar fazer isso.,O que Kendall vai querer fazer a seguir?,O que queremos por Kendall?,O que é que a Kendall vai querer fazer a seguir?,trabalhar duro,án,Trabalhar duro,Perseguir o sonho,náusea o sonho,Perseguir o sonho,Tenha uma carreira agradável,ter uma carreira agradável,ter uma carreira agradável,A
19166,Kendall recebeu seus amigos em sua casa quando eles chegaram para seu jantar de aniversário.,Kendall acolheu as amigas em casa quando chegaram para o jantar de aniversário.,Kendall deu as boas vindas aos amigos em sua casa quando eles chegaram para o jantar de aniversário dela.,Como Kendall se sentiria depois?,Como se sentiria Kendall depois?,Como se sentiria a Kendall depois?,cansado e pronto para dormir depois de um longo dia,Caninado e preparado para a cama após um longo dia,cansado e pronto para dormir depois de um longo dia,feliz de ver todos os seus amigos reunidos,feliz ver todos os amigos reunidos juntos,Feliz por ver todos os amigos dela reunidos.,Como quebrar algumas coisas porque ninguém veio,como quebrar algumas coisas porque ninguém veio,Como quebrar algumas coisas porque ninguém veio.,B
19167,Alex comeu alguma comida que foi deixada para ele por seus pais.,Alex comia alguma comida que lhe era deixada pelos pais.,Alex comeu alguma comida que seus pais deixaram para ele.,O que Alex precisa fazer antes disso?,O que é necessário para Alex antes disso?,O que é que a Alex precisa de fazer antes disto?,Ir para um barco,ir a um navio,ir a um barco,Ir para a academia,ir à academia,Vai à academia.,com fome,débito,Fome,C
19168,As sobras na geladeira de Cameron eram velhas e começaram a feder.,As sobras na frigorífica de Cameron eram antigas e começaram a se apertar.,As sobras da geladeira da Cameron eram velhas e começaram a cheirar mal.,O que Cameron vai querer fazer a seguir?,O que queremos por Cameron?,O que é que a Cameron vai querer fazer a seguir?,experimento com mofo cultivado nas sobras fedorentas na geladeira,experimento com mofo cultivado sobre as sobras de estribo na frigorífica,Experimente com mofo cultivado nos restos fedorentos na geladeira,Tire o lixo para fora,Retire o lixo,Leva o lixo para fora .,Doar as sobras para um banco de alimentos,doar as sobras para um banco de alimentos,Doem os restos para um banco de alimentos.,B
19169,"Aubrey precisava vender sua mercadoria, mas não sabia quem comercializar também. Sasha determinou a base de clientes de Aubrey para ela.","Aubrey necessitou vender sua mercadoria, mas não sabia quem comercializar também","A Aubrey precisava vender a sua mercadoria, mas não sabia a quem também vender.",Como Sasha se sentiria depois?,Como se sentiria Sasha depois?,Como é que o Sasha se sentiria depois?,Apreciativo e confiante,apreciação e confiança,apreciativo e confiante,Animado e grato,excitado e gratificado,Excitado e grato,importante,importante,importante,C
19170,Taylor falou à polícia sobre todos os assassinatos que eles cometeram e disse que eles não sentiam nada.,Taylor chegou a limpar a polícia sobre todos os assassinatos que cometeram e disse não sentir uma,Taylor confessou à polícia todos os assassinatos que tinham cometido e disse que não sentiam nada.,Como você descreveria Taylor?,Como descreveria Taylor?,Como descreveria a Taylor?,ptimo.,boa,- É bom.,um sociopata,uma sociopath,Um sociopata.,Culpado,responsabilidade,Culpado.,B
19171,Aubrey não disse nada a Kai sobre seu caso porque ela quer ter vantagem no tribunal de divórcio.,"Aubrey não disse nada a Kai sobre o assunto, pois quer ter vantagem na corte",A Aubrey não disse nada ao Kai sobre o caso dele porque ela quer ter vantagem no tribunal de divórcio.,O que Aubrey precisa fazer antes disso?,O que é necessário para o Aubrey?,O que é que o Aubrey precisa de fazer antes disto?,Imagine ter um caso de amor,imagine ter um amor,Imagina ter um caso de amor,ganhar o caso,. . . . . . . . . ,Ganha o caso.,Conheça o emaranhamento romântico de Kai,conhecer o emaranhamento romântico de Kai,Sabem do envolvimento romântico do Kai.,C
19172,Ash tinha acabado de comprar sua primeira casa e precisava decorá-la.,Ash só comprou a sua primeira casa e necessitou de decorar.,Ash tinha acabado de comprar a sua primeira casa e precisava de a decorar.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Visite a nova casa,visitação na casa nova,Visitar a nova casa,Devolver os móveis,devolução do mobiliário,Devolva os móveis.,Insulte os móveis,Indenizações,Insultar os móveis .,A
19173,Jordan herdou a altura de seu pai e teve que cuidar de si mesmo enquanto caminhava para as portas.,Jordan herdou a altura do pai e teve que se assistir enquanto caminhava em portas.,Jordan herdou a altura do pai e tinha de ter cuidado quando entrava.,Como você descreveria a Jordânia?,Como descreveria a Jordânia?,Como descreveria o Jordan?,mais forte do que todos,mais forte que tudo,mais forte do que todos,sentir dor,sentir- se enjoado,sentir dor,mais alto do que todos os outros,mais alto aí todos os outros,Mais alto que todos os outros.,C
19174,Casey estava preparado para a emergência de Cameron quando finalmente aconteceu naquele dia.,Casey foi preparado para a emergência de Cameron quando finalmente ocorreu naquele dia.,O Casey estava preparado para a emergência da Cameron quando finalmente aconteceu naquele dia.,Como você descreveria Casey?,Como descreveria Casey?,Como descreveria o Casey?,Muito preparado,Muito preparado,Muito preparada.,muito preguiçoso,Muito preguiça,muito preguiçoso.,bastante egoísta,Muito esquecimento,É muito egoísta .,A
