,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
3532,Robin levantou as sobrancelhas para as sugestões aleatórias trazidas na reunião daquele dia.,Robin levantou as sobrancelhas nas sugestões aleatórias trazidas naquele encontro.,Robin levantou as sobrancelhas com as sugestões aleatórias apresentadas na reunião daquele dia.,O que Robin precisa fazer antes disso?,O que é necessário para Robin antes disso?,O que é que a Robin precisa de fazer antes disto?,Compare todas as alternativas,comparar todas as alternativas,Comparar todas as alternativas,Sente-se na mesa de reunião,Sentar- se no quadro de reuniões,Sente-se à mesa da reunião,tomar nomes e ofertas,tomam nomes e propostas,Levar nomes e ofertas,B
3533,Cameron renovou seus votos com seu marido de 10 anos.,Cameron renovou seus votos com o marido de 10 anos.,Cameron renovou os votos com o marido de 10 anos.,O que Cameron vai querer fazer a seguir?,O que queremos por Cameron?,O que é que a Cameron vai querer fazer a seguir?,Beije seu marido,beijo no marido,beijar o marido dela .,Não ter uma cerimônia,não ter uma cerimônia,Não ter uma cerimónia,Obter um divórcio,. . . . . . . . . ,Divorciar-se,A
3534,Jesse empurrou sua entrada após a grande tempestade de neve que eles tinham.,Jesse jogou a sua pista após a grande tempestade de neve que tinha.,O Jesse limpou a entrada depois da grande tempestade de neve.,Porque é que o Jesse fez isto?,Por que Jesse fez isso?,Porque é que o Jesse fez isto?,Vá para dentro e fique quente,entrar e ficar aquecido,Vai para dentro e aquece-te .,queria limpar a entrada,quis esclarecer a via de condução,Queria limpar a entrada .,Entre e descanse,entrar e descansar,Vai para dentro e descansa .,B
3535,Casey está descontente com os resultados que eles obtiveram de morrer seu próprio cabelo. Skylar ajuda Casey refazer seu cabelo.,"Casey não está satisfeito com os resultados que eles tiram de morrer o cabelo, Skylar",A Casey não está contente com os resultados que obtiveram por terem pintado o cabelo.,Por que Skylar fez isso?,Por que o Skylar fez isso?,Porque é que a Skylar fez isto?,Corrigir o problema com o cabelo de Casey,fixem o problema com os cabelos de Casey,resolve o problema com o cabelo do Casey.,fazer Casey odiar seus cabelos,fazer com que Casey odeie os cabelos,Fazer o Casey odiar o cabelo deles .,chateado Casey com nova cor,Impacto da Casey sobre a nova cor,chateou o Casey com uma nova cor.,A
3536,Elena estava se candidatando à escola de enfermagem e pediu a Lee uma carta de recomendação.,Elena estava aplicando a escola de enfermagem e solicitou a Lee uma carta de recomendação,A Elena estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que a Elena precisava fazer antes disso?,O que ele precisou de fazer antes disso?,O que é que a Elena precisava de fazer antes disto?,dar a Lee uma entrevista de emprego,deram a Lee uma entrevista de trabalho,Dê a Lee uma entrevista de emprego.,fazer um bom trabalho para Lee para impressioná-los,fazer bons trabalhos para Lee para impressioná-los,Faça um bom trabalho para Lee impressioná-los .,Acabar de ir para a faculdade de medicina,terminar indo para a faculdade de medicina,Acabar de ir para a faculdade de medicina,B
3537,Austin sabe que eles estão no gelo fino no trabalho. Seu chefe está respirando no pescoço. Austin trabalha duro para alcançar seu objetivo antes do prazo.,"Austin sabe que está em gelo fino no trabalho, o chefe está respirando o pescoço,","Austin sabe que estão no trabalho, o chefe está a respirar-lhes pelo pescoço, Austin trabalha duro para alcançar o seu objectivo antes do prazo.",Por que Austin fez isso?,Por que o Austin?,Porque é que o Austin fez isto?,Evite ser demitido ou ter problemas,evitar ser demitido ou ficar em dificuldade,evitar ser despedido ou entrar em problemas,Relaxe depois de trabalhar tão duro,Relax após trabalhar tão difícil,Relaxa depois de tanto trabalho.,Comemore com uma grande festa,Celebrar com uma grande parte,Celebra com uma grande festa,A
3538,Addison tentou muito na aula e obteve uma nota muito boa em seu exame de matemática.,Addison tentou durar a aula e obteve um grau muito bom no exame de matemática.,A Addison esforçou-se muito na aula e obteve uma nota muito boa no exame de matemática.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,Orgulhosa de si mesma,orgulha de si,orgulhosa de si mesma.,muito feliz,muito feliz,Muito feliz.,bastante invejoso,Muito envious,Muito invejosos.,C
3539,"No dia seguinte, Lee prontamente pagou o dinheiro de Robin de volta com US $ 5 de juros.",No dia seguinte Lee pagou prontamente o dinheiro de Robin com $5 de interesse.,"No dia seguinte, Lee pagou prontamente o dinheiro de Robin com US$ 5 de juros.",Porque é que o Lee fez isto?,Por que Lee fez isso?,Porque é que o Lee fez isto?,Obrigado por enviar uma edição.,diga- o agradecer a,Diz obrigado,Eu queria estar à frente de Robin,quis chegar à frente de Robin,Queria ficar à frente do Robin.,queria mostrar Robin eles apreciam o empréstimo,querem mostrar Robin apreciam o empréstimo,Queria mostrar ao Robin que apreciam o empréstimo.,C
3540,Sydney perdeu Robin a oportunidade porque ela deu a informação errada durante a apresentação.,Sydney perdeu a oportunidade porque deu as informações erradas durante a apresentação.,Sydney perdeu a oportunidade da Robin porque ela deu informações erradas durante a apresentação.,O que Sydney precisa fazer antes da apresentação?,O que o Sydney precisa fazer antes da apresentação?,O que é que a Sydney precisa de fazer antes da apresentação?,Prepare a apresentação,elaborar a apresentação,preparar a apresentação,Arroto na frente de todos,brusco em frente a todos,arrotar em frente de todos,Peça desculpas a Robin,Pedido de robin,Peço desculpa ao Robin .,A
3541,"Carson estava tentando fazer com que as pessoas adicionassem fotos de seu casamento a um lugar, então ele escreveu uma hashtag online.","Carson tentava fazer com que as pessoas acrescentassem fotos de seu casamento para um local, escrevendo",O Carson estava a tentar que as pessoas adicionassem fotos do casamento dele a um sítio e escreveu uma hashtag online.,Como você descreveria Carson?,Como descreveria Carson?,Como descreveria o Carson?,Não achei que o casamento fosse um grande negócio,não achou que o casamento fosse um grande negócio,Não pensei que o casamento fosse grande coisa.,Preocupado com seu parceiro,cuidado com o companheiro,Preocupou-se com o parceiro.,Queria que tudo fosse privado,quis que tudo fosse privado,Queria que tudo fosse privado.,B
3542,Sasha passou o dia inteiro estudando para poder fazer o teste amanhã.,Sasha permaneceu o dia inteiro estudando para que pudesse aceder ao teste amanhã.,Sasha passou o dia todo a estudar para que pudesse passar o teste amanhã.,Por que Sasha fez isso?,Por que o Sasha?,Porque é que o Sasha fez isto?,Quer ser ignorante,quer ser ignorante,Quero ser ignorante.,quer uma carreira como um escavador vala,quer uma carreira como ditch digger,Quer uma carreira como cava-fossas.,Obter uma bolsa de estudos para a faculdade,obter uma bolsa de estudo para o ensino superior,Obter uma bolsa para a faculdade,C
3543,"Depois de ver a dor que causou a todos, Sydney lamentou a decisão de Taylor.","Após ver o luto que é causado a todos, Sydney lamentou a decisão de Taylor.","Depois de ver a dor que causa a todos, Sydney lamentou a decisão de Taylor.",Como você descreveria Sydney?,Como descreveria Sydney?,Como descreveria Sydney?,Alguém indiferente à situação dos outros,náusea vómitos,alguém indiferente à situação dos outros,triste,triste,triste,empático,empático,empatia,B
3544,Ash pulou em um pé enquanto seguravam seu outro pé em suas mãos.,"Ash pulou um pé, pois eles descalçosam o outro pé em suas mãos",Ash pulou de um pé enquanto eles seguravam o outro pé nas mãos.,Por que Ash fez isso?,Por que o Ash fez isso?,Porque é que o Ash fez isto?,Brincar com outras pessoas,lúdicos,gozar com outras pessoas,recuperar de rolar o tornozelo,recuperar de rolar o tornozelo,recuperam-se de rolar o tornozelo,Faça uma dança interpretativa,fazer uma dança interpretativa,Faça uma dança interpretativa,B
3545,Bailey explicou o problema com base na matemática porque permitiu maior precisão do que outras abordagens.,"Bailey explicou o problema com base na matemática, pois permitiu maior precisão que outras abordagens.",Bailey explicou o problema com base na matemática porque permitia maior precisão do que outras abordagens.,Porque é que a Bailey fez isto?,Por que Bailey fez isso?,Porque é que a Bailey fez isto?,ser exato,ser exacto,- É preciso ser preciso.,obter uma estimativa de estádio,obter uma estimativa do parque bola,- Não .,Use a matemática para encontrar uma solução,utilizar a matemática para encontrar uma solução,Use matemática para encontrar uma solução,A
3546,Cameron estava de mau humor depois de um longo dia e pulou em sua pele.,Cameron estava em mau humor após um longo dia e saltou na pele.,Cameron estava de mau humor depois de um longo dia e puxou-se para a pele deles.,Como Cameron se sentiria depois?,Como se sentiria Cameron depois?,Como se sentiria a Cameron depois?,feliz que ele seu agradável,feliz que ele tenha o seu gosto,Estou feliz por ele ser simpático.,Significa em si mesmo,significar-se a si,- É mau para si .,Bom para todas as pessoas,"né, a todos",Amável com toda a gente .,B
3547,"Quando seu amigo lhes contou sobre a morte de sua mãe, Remy expressou sua simpatia.","Quando o amigo lhes falou sobre a morte da mãe, Remy expressou sua simpatia.","Quando seu amigo lhes contou a morte de sua mãe, Remy expressou sua simpatia.",Por que Remy fez isso?,Por que a Remy fez isso?,Porque é que o Remy fez isto?,Chore sobre isso,choro a respeito,Chora por isso.,Expresse suas condolências,expressam suas condolizações,expressar as suas condolências,Seja cruel com seu amigo,ser cruel para com a amizade,Ser cruel com o seu amigo,B
3548,Riley serviu bem ao seu mestre e fez com que o mestre ganhasse muito dinheiro no trabalho.,Riley serviu bem o seu mestre e fez com que o senhor tivesse muito dinheiro no trabalho.,O Riley serviu bem o seu amo e fez-lhe muito dinheiro no trabalho.,Porque é que a Riley fez isto?,Por que o Riley fez isso?,Porque é que a Riley fez isto?,Amado,amado,Amado,Preguiçosa,preguiça,preguiçoso,Obtenha seu próprio dinheiro,obter o seu próprio dinheiro,arranjar o seu próprio dinheiro,C
3549,Robin analisou o caso em termos da lei porque ela precisava fazer uma defesa razoável.,"Robin analisou o caso em termos de lei, pois precisava fazer uma defesa razoável.",A Robin analisou o caso em termos da lei porque precisava de uma defesa razoável.,O que Robin precisa fazer antes disso?,O que é necessário para Robin antes disso?,O que é que a Robin precisa de fazer antes disto?,Leia livros sobre gatos,ler livros sobre gatos,ler livros sobre gatos,Pesquisar todas as leis,pesquisar todas as leis,Pesquise todas as leis.,conduzir ao redor,conduzir em torno,Andar à volta,B
3550,Austin chamou um amigo para considerar suas opções e os outros pensaram que ela deveria conhecê-los.,Austin chamou uma amiga para considerar suas opções e os outros achavam que ela deveria vir a atender,O Austin ligou para uma amiga para considerar as opções e os outros acharam que ela devia ir encontrá-los.,O que acontecerá com os outros?,O que acontecerá com os outros?,O que acontecerá aos Outros?,Os outros vão ficar fora disso,Os outros vão ficar fora dela,Os outros não se metem.,Conheça um amigo,reunir um amigo,Conheça um amigo,Os outros discutirão com ela,As outras vão discutir com ela,Os outros vão discutir com ela .,C
3551,Sasha acordou com seu alarme depois de ser esnobedada. Sasha mal chegou à escola a tempo depois de correr para lá.,Sasha despertou para a sua alarmante desligamento após ser esnoçado,Sasha acordou com a explosão alarmante depois de ter dormido.,O que Sasha vai querer fazer a seguir?,O que queremos com Sasha?,O que é que o Sasha vai querer fazer a seguir?,Chegar à escola a tempo,chegar à escola no tempo,Chegar à escola a tempo,para não pressionar o botão soneca,Não pressione o botão de snooze,Não aperte o botão de soneca,recuperar a respiração,respirar,Apanharem o fôlego,B
3552,Casey chamou a segurança depois que ela continuou a ser seguida.,Casey chamou de segurança depois de continuar a ser seguida.,A Casey chamou a segurança depois de ela ter sido seguida.,Como Casey se sentiria depois?,Como se sentiria Casey depois?,Como é que o Casey se sentiria depois?,aliviado,alívio,- Desligado.,Ser ameaçado,< < < < < < < < < ,estar ameaçado,irritada,irritação,irritado,A
3553,"jan era uma boa esposa, então ela fez questão de satisfazer os desejos de carson.","jan era uma boa esposa, por isso ela se certificou de satisfazer os anse","A Jan era uma boa esposa, por isso, ela se assegurou de satisfazer os desejos do Carson.",O que vai acontecer com Jan?,O que acontecerá com Jan?,O que vai acontecer com Jan?,Ser odiado,ser,ser odiado,Agradecimentos,ser obrigado,ser grato,Seja feliz com sua esposa,ser feliz com a esposa,ser feliz com a mulher dele,B
3554,"O Cameron não é fã de cães, por isso, o Cameron afastou-se do cão que vinha ter com ela.","Cameron não é fã de cães, então Cameron tirou o colo do cão que vinha.","A Cameron não gosta de cães, por isso, ela fugiu do cão que a atacava.",Como você descreveria Cameron?,Como descrever Cameron?,Como descreveria a Cameron?,Não é fã de animais que se aproximam,não um fan de aproximação dos animais,Não sou fã de animais que se aproximam.,uma pessoa gato,um gato,uma pessoa de gato,Aliviado por ter escapado do perigo físico,Descontado ter escapado do perigo físico,Aliviado por ter escapado de um perigo físico.,A
