,MarianMT,Unicamp_T5,NLLB_1.3b,num_tokens,best_ranked
34814,85,80,90,31,NLLB_1.3b
34815,85,75,60,33,MarianMT
34816,85,90,95,30,NLLB_1.3b
34817,85,90,80,35,Unicamp_T5
34818,90,100,85,28,Unicamp_T5
34819,85,90,95,26,NLLB_1.3b
34820,85,70,90,28,NLLB_1.3b
34821,65,20,80,30,NLLB_1.3b
34822,50,30,80,33,NLLB_1.3b
34823,70,60,80,21,NLLB_1.3b
34824,85,75,90,26,NLLB_1.3b
34825,85,70,95,29,NLLB_1.3b
34826,70,40,80,34,NLLB_1.3b
34827,85,70,90,31,NLLB_1.3b
34828,90,75,85,21,MarianMT
34829,90,80,85,23,MarianMT
34830,70,60,75,28,NLLB_1.3b
34831,85,70,55,27,MarianMT
34832,90,70,95,28,NLLB_1.3b
34833,75,50,90,33,NLLB_1.3b
34834,70,50,80,26,NLLB_1.3b
34835,85,70,90,26,NLLB_1.3b
34836,85,90,70,29,Unicamp_T5
34837,70,50,85,56,NLLB_1.3b
34838,80,60,70,26,MarianMT
34839,75,60,85,29,NLLB_1.3b
34840,85,75,90,22,NLLB_1.3b
34841,82,70,88,29,NLLB_1.3b
34842,85,70,90,34,NLLB_1.3b
34843,85,80,90,34,NLLB_1.3b
34844,80,70,90,26,NLLB_1.3b
34845,75,50,65,25,MarianMT
34846,85,70,90,26,NLLB_1.3b
34847,85,60,90,36,NLLB_1.3b
34848,70,60,80,34,NLLB_1.3b
34849,65,80,85,33,NLLB_1.3b
34850,85,90,80,31,Unicamp_T5
34851,65,70,45,42,Unicamp_T5
34852,70,30,90,24,NLLB_1.3b
34853,65,70,80,34,NLLB_1.3b
34854,70,50,80,25,NLLB_1.3b
34855,70,60,80,22,NLLB_1.3b
34856,90,95,95,34,Unicamp_T5
34857,90,85,95,31,NLLB_1.3b
34858,70,85,80,47,Unicamp_T5
34859,85,70,90,26,NLLB_1.3b
34860,75,60,80,26,NLLB_1.3b
34861,82,75,90,48,NLLB_1.3b
34862,85,70,90,24,NLLB_1.3b
34863,70,60,80,19,NLLB_1.3b
34864,75,60,85,32,NLLB_1.3b
34865,90,70,85,23,MarianMT
34866,90,60,95,27,NLLB_1.3b
34867,70,20,85,28,NLLB_1.3b
34868,90,85,95,21,NLLB_1.3b
34869,85,75,90,40,NLLB_1.3b
34870,80,90,70,27,Unicamp_T5
34871,85,65,90,27,NLLB_1.3b
34872,85,75,90,28,NLLB_1.3b
34873,75,80,85,45,NLLB_1.3b
34874,75,60,85,33,NLLB_1.3b
34875,70,60,80,37,NLLB_1.3b
34876,85,60,90,33,NLLB_1.3b
34877,85,90,80,23,Unicamp_T5
34878,75,60,90,38,NLLB_1.3b
34879,85,70,90,25,NLLB_1.3b
34880,75,80,90,37,NLLB_1.3b
34881,75,50,90,28,NLLB_1.3b
34882,80,60,75,25,MarianMT
34883,70,40,60,28,MarianMT
34884,75,60,80,41,NLLB_1.3b
34885,70,60,80,22,NLLB_1.3b
34886,85,70,90,41,NLLB_1.3b
34887,75,60,85,28,NLLB_1.3b
34888,70,50,80,30,NLLB_1.3b
34889,85,70,80,28,MarianMT
34890,80,70,90,40,NLLB_1.3b
34891,75,80,90,34,NLLB_1.3b
34892,75,50,70,25,MarianMT
34893,75,40,90,32,NLLB_1.3b
34894,65,50,80,28,NLLB_1.3b
34895,75,60,70,33,MarianMT
34896,30,20,65,30,NLLB_1.3b
34897,85,70,90,30,NLLB_1.3b
34898,90,10,95,24,NLLB_1.3b
34899,85,70,90,23,NLLB_1.3b
34900,85,90,92,35,NLLB_1.3b
34901,70,85,90,40,NLLB_1.3b
34902,70,60,85,29,NLLB_1.3b
34903,70,50,80,35,NLLB_1.3b
34904,70,60,75,30,NLLB_1.3b
34905,85,90,80,39,Unicamp_T5
34906,60,40,75,29,NLLB_1.3b
34907,85,80,90,26,NLLB_1.3b
34908,75,80,85,37,NLLB_1.3b
34909,75,60,85,22,NLLB_1.3b
34910,80,60,90,32,NLLB_1.3b
34911,85,75,90,35,NLLB_1.3b
34912,85,70,90,30,NLLB_1.3b
34913,85,70,90,40,NLLB_1.3b
34914,75,60,85,32,NLLB_1.3b
34915,75,60,90,38,NLLB_1.3b
34916,75,60,80,23,NLLB_1.3b
34917,75,60,80,33,NLLB_1.3b
34918,85,70,95,47,NLLB_1.3b
34919,85,70,90,28,NLLB_1.3b
34920,85,70,90,36,NLLB_1.3b
34921,70,40,60,35,MarianMT
34922,70,50,90,24,NLLB_1.3b
34923,60,40,80,33,NLLB_1.3b
34924,85,60,90,29,NLLB_1.3b
34925,85,70,90,29,NLLB_1.3b
34926,90,80,95,38,NLLB_1.3b
34927,85,70,90,32,NLLB_1.3b
34928,90,85,95,25,NLLB_1.3b
34929,85,75,90,37,NLLB_1.3b
34930,85,75,90,41,NLLB_1.3b
34931,85,70,90,133,NLLB_1.3b
34932,75,60,85,33,NLLB_1.3b
34933,70,50,80,32,NLLB_1.3b
34934,60,20,80,26,NLLB_1.3b
34935,80,90,70,28,Unicamp_T5
34936,90,60,85,39,MarianMT
34937,90,85,95,29,NLLB_1.3b
34938,80,60,90,27,NLLB_1.3b
34939,85,90,95,32,NLLB_1.3b
34940,75,60,85,33,NLLB_1.3b
34941,85,80,95,25,NLLB_1.3b
34942,85,40,95,36,NLLB_1.3b
34943,85,70,90,30,NLLB_1.3b
34944,85,70,90,46,NLLB_1.3b
34945,75,60,80,29,NLLB_1.3b
34946,85,60,90,22,NLLB_1.3b
34947,85,80,90,35,NLLB_1.3b
34948,85,70,95,30,NLLB_1.3b
34949,75,50,90,31,NLLB_1.3b
34950,80,60,90,32,NLLB_1.3b
34951,85,70,90,30,NLLB_1.3b
34952,90,80,95,31,NLLB_1.3b
34953,70,50,80,27,NLLB_1.3b
34954,70,80,85,26,NLLB_1.3b
34955,85,70,90,28,NLLB_1.3b
34956,75,80,85,17,NLLB_1.3b
34957,85,80,90,34,NLLB_1.3b
34958,75,85,90,35,NLLB_1.3b
34959,85,60,90,20,NLLB_1.3b
34960,85,70,90,31,NLLB_1.3b
34961,85,60,90,24,NLLB_1.3b
34962,85,70,90,30,NLLB_1.3b
34963,85,70,90,30,NLLB_1.3b
34964,75,60,50,27,MarianMT
34965,75,60,85,24,NLLB_1.3b
34966,85,75,90,28,NLLB_1.3b
34967,85,70,90,25,NLLB_1.3b
34968,75,60,85,30,NLLB_1.3b
34969,85,70,90,36,NLLB_1.3b
34970,90,80,85,30,MarianMT
34971,80,60,90,27,NLLB_1.3b
34972,75,60,85,27,NLLB_1.3b
34973,70,80,90,34,NLLB_1.3b
34974,75,50,80,30,NLLB_1.3b
34975,75,80,90,30,NLLB_1.3b
34976,85,70,90,48,NLLB_1.3b
34977,65,70,80,48,NLLB_1.3b
34978,60,70,80,23,NLLB_1.3b
34979,75,80,85,27,NLLB_1.3b
34980,90,75,95,27,NLLB_1.3b
34981,80,70,90,21,NLLB_1.3b
34982,85,80,90,32,NLLB_1.3b
34983,75,80,85,26,NLLB_1.3b
34984,40,25,60,23,NLLB_1.3b
34985,20,10,65,22,NLLB_1.3b
34986,85,80,90,36,NLLB_1.3b
34987,85,70,80,32,MarianMT
34988,90,75,100,46,NLLB_1.3b
34989,85,70,90,27,NLLB_1.3b
34990,70,60,80,24,NLLB_1.3b
34991,85,40,95,34,NLLB_1.3b
34992,85,90,80,31,Unicamp_T5
34993,70,60,80,19,NLLB_1.3b
34994,85,90,95,39,NLLB_1.3b
34995,85,70,90,34,NLLB_1.3b
34996,70,60,80,20,NLLB_1.3b
34997,85,90,80,31,Unicamp_T5
34998,60,70,80,24,NLLB_1.3b
34999,85,70,90,26,NLLB_1.3b
35000,85,70,100,29,NLLB_1.3b
35001,85,75,90,30,NLLB_1.3b
35002,75,60,90,37,NLLB_1.3b
35003,75,80,85,25,NLLB_1.3b
35004,75,80,90,28,NLLB_1.3b
35005,70,60,80,32,NLLB_1.3b
35006,75,50,85,32,NLLB_1.3b
35007,75,70,80,42,NLLB_1.3b
35008,75,40,90,30,NLLB_1.3b
35009,85,90,75,33,Unicamp_T5
35010,85,90,80,27,Unicamp_T5
35011,85,60,90,50,NLLB_1.3b
35012,85,60,90,33,NLLB_1.3b
35013,85,70,90,32,NLLB_1.3b
35014,75,50,60,25,MarianMT
35015,70,60,80,31,NLLB_1.3b
35016,75,60,85,30,NLLB_1.3b
35017,75,60,80,23,NLLB_1.3b
35018,90,70,85,20,MarianMT
35019,85,80,90,34,NLLB_1.3b
35020,70,60,85,37,NLLB_1.3b
35021,90,70,80,31,MarianMT
35022,85,90,95,32,NLLB_1.3b
35023,70,80,60,23,Unicamp_T5
35024,85,60,90,35,NLLB_1.3b
35025,85,60,90,33,NLLB_1.3b
35026,85,75,90,24,NLLB_1.3b
35027,75,50,80,29,NLLB_1.3b
35028,85,70,90,30,NLLB_1.3b
35029,85,70,90,24,NLLB_1.3b
35030,90,85,90,32,MarianMT
35031,70,60,80,24,NLLB_1.3b
35032,85,90,80,34,Unicamp_T5
35033,80,60,90,28,NLLB_1.3b
35034,70,80,90,38,NLLB_1.3b
35035,85,60,92,38,NLLB_1.3b
35036,75,60,85,31,NLLB_1.3b
35037,80,60,90,26,NLLB_1.3b
35038,75,40,60,31,MarianMT
35039,85,70,90,31,NLLB_1.3b
35040,85,70,90,36,NLLB_1.3b
35041,80,65,90,28,NLLB_1.3b
35042,75,60,40,31,MarianMT
35043,85,75,90,37,NLLB_1.3b
35044,85,90,88,33,Unicamp_T5
35045,90,80,95,29,NLLB_1.3b
35046,80,75,85,28,NLLB_1.3b
35047,85,75,90,40,NLLB_1.3b
35048,85,70,60,31,MarianMT
35049,85,70,90,29,NLLB_1.3b
35050,85,75,90,24,NLLB_1.3b
35051,80,60,90,31,NLLB_1.3b
35052,85,70,90,31,NLLB_1.3b
35053,85,70,90,38,NLLB_1.3b
35054,85,60,90,35,NLLB_1.3b
35055,85,70,90,26,NLLB_1.3b
35056,75,50,90,35,NLLB_1.3b
35057,85,70,80,22,MarianMT
35058,50,20,70,24,NLLB_1.3b
35059,75,60,85,33,NLLB_1.3b
35060,70,60,80,35,NLLB_1.3b
35061,75,40,90,47,NLLB_1.3b
35062,85,60,95,26,NLLB_1.3b
35063,75,40,90,31,NLLB_1.3b
35064,70,60,80,24,NLLB_1.3b
35065,85,70,90,27,NLLB_1.3b
35066,85,75,90,28,NLLB_1.3b
35067,60,40,80,28,NLLB_1.3b
35068,70,60,85,23,NLLB_1.3b
35069,75,60,85,33,NLLB_1.3b
35070,70,60,50,28,MarianMT
35071,75,80,70,30,Unicamp_T5
35072,75,40,85,37,NLLB_1.3b
35073,70,60,80,37,NLLB_1.3b
35074,85,20,90,30,NLLB_1.3b
35075,85,70,90,45,NLLB_1.3b
35076,70,80,60,30,Unicamp_T5
35077,70,60,80,29,NLLB_1.3b
35078,85,72,90,31,NLLB_1.3b
35079,65,70,80,27,NLLB_1.3b
35080,80,60,85,29,NLLB_1.3b
35081,75,50,80,37,NLLB_1.3b
35082,60,40,70,26,NLLB_1.3b
35083,90,85,95,46,NLLB_1.3b
35084,90,85,95,29,NLLB_1.3b
35085,65,40,55,26,MarianMT
35086,85,70,90,25,NLLB_1.3b
35087,85,75,90,33,NLLB_1.3b
35088,75,50,85,42,NLLB_1.3b
35089,60,50,40,26,MarianMT
35090,85,70,90,34,NLLB_1.3b
35091,90,85,95,37,NLLB_1.3b
35092,75,40,85,29,NLLB_1.3b
35093,75,80,85,34,NLLB_1.3b
35094,75,60,50,29,MarianMT
35095,85,90,95,30,NLLB_1.3b
35096,80,60,90,24,NLLB_1.3b
35097,90,75,95,24,NLLB_1.3b
35098,75,80,85,25,NLLB_1.3b
35099,70,60,40,21,MarianMT
35100,60,70,80,25,NLLB_1.3b
35101,75,60,85,38,NLLB_1.3b
35102,65,70,80,20,NLLB_1.3b
35103,60,70,80,23,NLLB_1.3b
35104,75,60,80,33,NLLB_1.3b
35105,60,70,50,30,Unicamp_T5
35106,70,40,85,25,NLLB_1.3b
35107,85,80,90,29,NLLB_1.3b
35108,75,60,80,25,NLLB_1.3b
35109,85,60,75,30,MarianMT
35110,85,70,90,42,NLLB_1.3b
35111,85,70,90,35,NLLB_1.3b
35112,70,60,75,22,NLLB_1.3b
35113,75,80,60,36,Unicamp_T5
35114,85,70,90,31,NLLB_1.3b
35115,85,70,75,26,MarianMT
35116,85,90,95,25,NLLB_1.3b
35117,85,75,90,24,NLLB_1.3b
35118,70,85,80,29,Unicamp_T5
35119,85,90,70,26,Unicamp_T5
35120,75,80,90,29,NLLB_1.3b
35121,85,50,90,30,NLLB_1.3b
35122,75,40,90,29,NLLB_1.3b
35123,85,60,90,48,NLLB_1.3b
35124,85,70,80,28,MarianMT
35125,85,80,90,25,NLLB_1.3b
35126,85,70,90,25,NLLB_1.3b
35127,70,60,55,27,MarianMT
35128,85,60,90,51,NLLB_1.3b
35129,85,70,90,36,NLLB_1.3b
35130,85,70,90,27,NLLB_1.3b
35131,85,70,90,22,NLLB_1.3b
35132,75,50,90,25,NLLB_1.3b
35133,90,85,80,29,MarianMT
35134,70,80,60,27,Unicamp_T5
35135,75,50,60,22,MarianMT
35136,80,60,90,36,NLLB_1.3b
35137,85,65,90,28,NLLB_1.3b
35138,70,50,60,25,MarianMT
35139,85,75,90,35,NLLB_1.3b
35140,70,65,80,36,NLLB_1.3b
35141,75,60,40,32,MarianMT
35142,85,75,90,29,NLLB_1.3b
35143,80,60,90,35,NLLB_1.3b
35144,75,40,90,26,NLLB_1.3b
35145,90,85,95,20,NLLB_1.3b
35146,80,60,90,38,NLLB_1.3b
35147,85,70,90,32,NLLB_1.3b
35148,90,85,95,36,NLLB_1.3b
35149,75,20,85,34,NLLB_1.3b
35150,85,70,90,31,NLLB_1.3b
35151,85,75,90,29,NLLB_1.3b
35152,85,70,90,43,NLLB_1.3b
35153,85,70,90,35,NLLB_1.3b
35154,85,70,90,26,NLLB_1.3b
35155,85,70,75,26,MarianMT
35156,85,70,90,34,NLLB_1.3b
35157,85,80,90,28,NLLB_1.3b
35158,70,50,80,29,NLLB_1.3b
35159,70,80,90,38,NLLB_1.3b
35160,65,75,80,37,NLLB_1.3b
35161,90,85,95,28,NLLB_1.3b
35162,80,20,90,27,NLLB_1.3b
35163,75,80,60,28,Unicamp_T5
35164,85,90,95,44,NLLB_1.3b
35165,85,70,90,19,NLLB_1.3b
35166,50,30,60,19,NLLB_1.3b
35167,85,90,75,27,Unicamp_T5
35168,65,40,80,39,NLLB_1.3b
35169,65,40,75,25,NLLB_1.3b
35170,90,85,92,26,NLLB_1.3b
35171,75,60,85,35,NLLB_1.3b
35172,85,90,95,38,NLLB_1.3b
35173,85,90,95,25,NLLB_1.3b
35174,85,60,90,26,NLLB_1.3b
35175,90,85,80,28,MarianMT
35176,75,60,80,25,NLLB_1.3b
35177,75,20,90,40,NLLB_1.3b
35178,90,80,95,32,NLLB_1.3b
35179,85,70,90,32,NLLB_1.3b
35180,90,20,95,33,NLLB_1.3b
35181,75,60,80,33,NLLB_1.3b
35182,85,60,90,25,NLLB_1.3b
35183,60,75,85,26,NLLB_1.3b
35184,85,90,95,44,NLLB_1.3b
35185,80,70,85,25,NLLB_1.3b
35186,85,70,90,38,NLLB_1.3b
35187,80,70,90,21,NLLB_1.3b
35188,85,75,90,39,NLLB_1.3b
35189,65,50,90,25,NLLB_1.3b
35190,85,70,40,50,MarianMT
35191,85,80,90,28,NLLB_1.3b
35192,65,40,75,26,NLLB_1.3b
35193,70,60,85,22,NLLB_1.3b
35194,85,90,95,39,NLLB_1.3b
35195,85,70,90,31,NLLB_1.3b
35196,65,80,50,34,Unicamp_T5
35197,65,40,80,22,NLLB_1.3b
35198,85,75,90,33,NLLB_1.3b
35199,85,60,90,30,NLLB_1.3b
35200,75,60,80,20,NLLB_1.3b
35201,85,70,80,28,MarianMT
35202,85,80,90,23,NLLB_1.3b
35203,80,90,70,23,Unicamp_T5
35204,85,75,90,36,NLLB_1.3b
35205,85,90,95,33,NLLB_1.3b
35206,75,60,90,38,NLLB_1.3b
35207,90,95,85,25,Unicamp_T5
35208,70,50,80,31,NLLB_1.3b
35209,85,10,90,32,NLLB_1.3b
35210,80,70,90,22,NLLB_1.3b
35211,85,90,95,32,NLLB_1.3b
35212,85,80,90,31,NLLB_1.3b
35213,75,60,85,41,NLLB_1.3b
35214,85,70,90,27,NLLB_1.3b
35215,85,90,95,32,NLLB_1.3b
35216,80,60,90,28,NLLB_1.3b
35217,90,70,100,27,NLLB_1.3b
35218,85,70,60,33,MarianMT
35219,85,70,95,34,NLLB_1.3b
35220,85,75,90,29,NLLB_1.3b
35221,75,60,85,37,NLLB_1.3b
35222,85,75,90,39,NLLB_1.3b
35223,70,80,90,37,NLLB_1.3b
35224,85,70,90,30,NLLB_1.3b
35225,85,70,90,28,NLLB_1.3b
35226,85,70,90,42,NLLB_1.3b
35227,85,70,90,38,NLLB_1.3b
35228,85,70,90,34,NLLB_1.3b
35229,85,90,75,27,Unicamp_T5
35230,85,70,90,21,NLLB_1.3b
35231,85,75,90,31,NLLB_1.3b
35232,60,70,80,38,NLLB_1.3b
35233,70,65,80,29,NLLB_1.3b
35234,75,80,85,34,NLLB_1.3b
35235,70,60,80,30,NLLB_1.3b
35236,85,70,90,24,NLLB_1.3b
35237,85,65,70,31,MarianMT
35238,85,70,60,26,MarianMT
35239,75,60,85,32,NLLB_1.3b
35240,75,60,80,29,NLLB_1.3b
35241,90,80,95,36,NLLB_1.3b
35242,75,80,90,32,NLLB_1.3b
35243,75,60,85,26,NLLB_1.3b
35244,85,70,90,34,NLLB_1.3b
35245,90,85,95,32,NLLB_1.3b
35246,75,50,100,33,NLLB_1.3b
35247,85,70,80,33,MarianMT
35248,85,80,90,26,NLLB_1.3b
35249,85,70,90,37,NLLB_1.3b
35250,70,50,85,30,NLLB_1.3b
35251,85,70,90,29,NLLB_1.3b
35252,85,90,95,22,NLLB_1.3b
35253,85,75,90,24,NLLB_1.3b
35254,85,70,90,21,NLLB_1.3b
35255,75,40,90,36,NLLB_1.3b
35256,70,80,90,34,NLLB_1.3b
35257,90,55,80,27,MarianMT
35258,75,60,85,29,NLLB_1.3b
35259,85,70,90,38,NLLB_1.3b
35260,65,78,82,27,NLLB_1.3b
35261,85,90,80,30,Unicamp_T5
35262,85,90,95,41,NLLB_1.3b
35263,80,60,90,20,NLLB_1.3b
35264,85,90,90,33,Unicamp_T5
35265,85,70,90,43,NLLB_1.3b
35266,50,60,70,37,NLLB_1.3b
35267,85,70,90,24,NLLB_1.3b
35268,75,50,60,21,MarianMT
35269,85,70,90,36,NLLB_1.3b
35270,70,60,80,51,NLLB_1.3b
35271,85,70,90,30,NLLB_1.3b
35272,60,70,80,30,NLLB_1.3b
35273,70,40,85,27,NLLB_1.3b
35274,65,20,70,32,NLLB_1.3b
35275,85,90,92,22,NLLB_1.3b
35276,85,70,90,43,NLLB_1.3b
35277,70,50,80,30,NLLB_1.3b
35278,75,60,90,29,NLLB_1.3b
35279,75,60,80,31,NLLB_1.3b
35280,80,70,85,25,NLLB_1.3b
35281,75,60,85,26,NLLB_1.3b
35282,90,70,100,26,NLLB_1.3b
35283,80,75,90,51,NLLB_1.3b
35284,85,90,95,27,NLLB_1.3b
35285,75,40,90,39,NLLB_1.3b
35286,70,60,80,30,NLLB_1.3b
35287,75,40,85,29,NLLB_1.3b
35288,85,60,90,21,NLLB_1.3b
35289,85,70,90,28,NLLB_1.3b
35290,85,90,80,27,Unicamp_T5
35291,85,70,90,35,NLLB_1.3b
35292,75,30,90,41,NLLB_1.3b
35293,75,65,80,29,NLLB_1.3b
35294,75,60,85,34,NLLB_1.3b
35295,60,40,70,29,NLLB_1.3b
35296,85,75,90,35,NLLB_1.3b
35297,90,85,95,34,NLLB_1.3b
35298,70,80,60,31,Unicamp_T5
35299,85,60,90,37,NLLB_1.3b
35300,85,70,90,20,NLLB_1.3b
35301,75,80,85,29,NLLB_1.3b
35302,85,20,90,49,NLLB_1.3b
35303,93,65,96,29,NLLB_1.3b
35304,75,60,90,46,NLLB_1.3b
35305,70,80,90,42,NLLB_1.3b
35306,85,70,90,27,NLLB_1.3b
35307,80,70,85,21,NLLB_1.3b
35308,85,70,90,21,NLLB_1.3b
35309,70,50,80,49,NLLB_1.3b
35310,85,70,90,32,NLLB_1.3b
35311,85,90,95,25,NLLB_1.3b
35312,85,60,80,29,MarianMT
35313,85,70,90,21,NLLB_1.3b
35314,85,70,90,38,NLLB_1.3b
35315,80,70,85,34,NLLB_1.3b
35316,75,80,90,38,NLLB_1.3b
35317,70,20,85,20,NLLB_1.3b
35318,85,90,92,33,NLLB_1.3b
35319,95,90,100,26,NLLB_1.3b
35320,70,40,80,29,NLLB_1.3b
35321,75,60,85,28,NLLB_1.3b
35322,85,70,90,30,NLLB_1.3b
35323,85,60,90,24,NLLB_1.3b
35324,60,40,85,30,NLLB_1.3b
35325,85,70,90,25,NLLB_1.3b
35326,85,70,90,25,NLLB_1.3b
35327,85,70,90,24,NLLB_1.3b
35328,80,70,90,36,NLLB_1.3b
35329,75,60,80,30,NLLB_1.3b
35330,85,90,90,32,Unicamp_T5
35331,85,90,80,25,Unicamp_T5
35332,70,40,80,30,NLLB_1.3b
35333,80,70,90,30,NLLB_1.3b
35334,60,50,70,27,NLLB_1.3b
35335,70,50,80,31,NLLB_1.3b
35336,80,70,85,23,NLLB_1.3b
35337,85,70,90,30,NLLB_1.3b
35338,70,60,75,32,NLLB_1.3b
35339,90,70,95,23,NLLB_1.3b
35340,70,20,80,34,NLLB_1.3b
35341,75,60,80,37,NLLB_1.3b
35342,60,40,80,25,NLLB_1.3b
35343,80,60,85,30,NLLB_1.3b
35344,90,85,95,29,NLLB_1.3b
35345,70,50,80,19,NLLB_1.3b
35346,75,80,90,27,NLLB_1.3b
35347,85,60,90,30,NLLB_1.3b
35348,75,85,90,31,NLLB_1.3b
35349,75,90,80,27,Unicamp_T5
35350,75,45,85,26,NLLB_1.3b
35351,75,60,80,23,NLLB_1.3b
35352,70,60,80,25,NLLB_1.3b
35353,65,40,80,33,NLLB_1.3b
35354,75,60,85,32,NLLB_1.3b
35355,80,60,70,26,MarianMT
35356,85,90,95,35,NLLB_1.3b
35357,85,70,90,25,NLLB_1.3b
35358,80,85,90,39,NLLB_1.3b
35359,60,40,80,36,NLLB_1.3b
35360,85,80,90,33,NLLB_1.3b
35361,75,80,90,37,NLLB_1.3b
35362,90,70,85,28,MarianMT
35363,70,20,80,20,NLLB_1.3b
35364,85,90,80,24,Unicamp_T5
35365,85,80,90,39,NLLB_1.3b
35366,75,60,50,33,MarianMT
35367,75,60,80,32,NLLB_1.3b
35368,60,70,80,28,NLLB_1.3b
35369,75,65,85,24,NLLB_1.3b
35370,85,90,80,21,Unicamp_T5
35371,75,60,80,28,NLLB_1.3b
35372,85,75,90,22,NLLB_1.3b
35373,85,70,90,35,NLLB_1.3b
35374,85,80,90,32,NLLB_1.3b
35375,65,70,80,36,NLLB_1.3b
35376,75,60,85,20,NLLB_1.3b
35377,85,75,80,22,MarianMT
35378,85,60,75,41,MarianMT
35379,75,60,80,25,NLLB_1.3b
35380,75,60,80,27,NLLB_1.3b
35381,85,70,90,33,NLLB_1.3b
35382,70,60,80,37,NLLB_1.3b
35383,85,70,90,42,NLLB_1.3b
35384,85,75,90,35,NLLB_1.3b
35385,75,60,70,26,MarianMT
35386,75,60,80,30,NLLB_1.3b
35387,75,60,80,25,NLLB_1.3b
35388,85,80,90,31,NLLB_1.3b
35389,70,80,60,28,Unicamp_T5
35390,65,80,70,23,Unicamp_T5
35391,75,85,60,24,Unicamp_T5
35392,75,80,85,35,NLLB_1.3b
35393,75,60,85,22,NLLB_1.3b
35394,70,80,85,26,NLLB_1.3b
35395,65,55,70,25,NLLB_1.3b
35396,65,40,80,29,NLLB_1.3b
35397,75,60,80,20,NLLB_1.3b
35398,75,80,60,30,Unicamp_T5
35399,85,70,90,31,NLLB_1.3b
35400,75,60,85,38,NLLB_1.3b
35401,85,70,90,30,NLLB_1.3b
35402,85,90,80,32,Unicamp_T5
35403,85,90,80,28,Unicamp_T5
35404,70,60,80,22,NLLB_1.3b
35405,70,80,60,27,Unicamp_T5
35406,85,70,90,38,NLLB_1.3b
35407,85,70,90,38,NLLB_1.3b
35408,85,70,90,43,NLLB_1.3b
35409,85,70,90,29,NLLB_1.3b
35410,70,40,55,33,MarianMT
35411,85,70,90,28,NLLB_1.3b
35412,85,70,90,26,NLLB_1.3b
35413,75,60,80,35,NLLB_1.3b
35414,75,60,85,27,NLLB_1.3b
35415,75,80,85,32,NLLB_1.3b
35416,80,70,90,26,NLLB_1.3b
35417,75,80,90,37,NLLB_1.3b
35418,70,50,80,22,NLLB_1.3b
35419,75,60,80,31,NLLB_1.3b
35420,85,70,90,35,NLLB_1.3b
35421,85,70,90,32,NLLB_1.3b
35422,85,90,95,23,NLLB_1.3b
35423,80,65,90,33,NLLB_1.3b
35424,85,70,60,30,MarianMT
35425,75,60,80,29,NLLB_1.3b
35426,90,85,95,24,NLLB_1.3b
35427,70,50,80,47,NLLB_1.3b
35428,75,60,80,29,NLLB_1.3b
35429,85,75,90,47,NLLB_1.3b
35430,85,80,90,27,NLLB_1.3b
35431,80,70,85,27,NLLB_1.3b
35432,75,60,80,30,NLLB_1.3b
35433,85,90,80,24,Unicamp_T5
35434,75,80,70,34,Unicamp_T5
35435,85,75,90,45,NLLB_1.3b
35436,90,85,95,41,NLLB_1.3b
35437,75,60,80,23,NLLB_1.3b
35438,75,60,80,31,NLLB_1.3b
35439,70,80,85,31,NLLB_1.3b
35440,90,80,95,32,NLLB_1.3b
35441,75,90,80,22,Unicamp_T5
35442,75,45,80,33,NLLB_1.3b
35443,75,70,80,39,NLLB_1.3b
35444,85,80,75,38,MarianMT
35445,72,58,80,42,NLLB_1.3b
35446,85,75,90,24,NLLB_1.3b
35447,75,60,80,35,NLLB_1.3b
35448,70,40,80,19,NLLB_1.3b
35449,74,65,80,32,NLLB_1.3b
35450,85,80,90,37,NLLB_1.3b
35451,85,80,90,30,NLLB_1.3b
35452,85,70,90,28,NLLB_1.3b
35453,70,60,75,32,NLLB_1.3b
35454,75,80,65,29,Unicamp_T5
35455,70,50,80,26,NLLB_1.3b
35456,90,85,95,40,NLLB_1.3b
35457,85,90,80,31,Unicamp_T5
35458,75,80,90,44,NLLB_1.3b
35459,75,60,85,27,NLLB_1.3b
35460,75,50,85,30,NLLB_1.3b
35461,85,60,90,25,NLLB_1.3b
35462,85,70,90,32,NLLB_1.3b
35463,85,80,90,23,NLLB_1.3b
35464,85,75,90,24,NLLB_1.3b
35465,85,75,90,37,NLLB_1.3b
35466,90,75,85,34,MarianMT
35467,75,60,80,26,NLLB_1.3b
35468,85,90,95,28,NLLB_1.3b
35469,75,60,85,31,NLLB_1.3b
35470,75,60,85,29,NLLB_1.3b
35471,85,75,90,38,NLLB_1.3b
35472,80,85,90,32,NLLB_1.3b
35473,60,75,70,36,Unicamp_T5
35474,65,70,80,24,NLLB_1.3b
35475,80,70,85,19,NLLB_1.3b
35476,75,60,85,30,NLLB_1.3b
35477,75,80,70,30,Unicamp_T5
35478,75,85,80,47,Unicamp_T5
35479,65,40,80,29,NLLB_1.3b
35480,85,75,90,37,NLLB_1.3b
35481,85,90,80,29,Unicamp_T5
35482,85,70,90,54,NLLB_1.3b
35483,70,50,80,22,NLLB_1.3b
35484,85,90,80,27,Unicamp_T5
35485,75,60,80,25,NLLB_1.3b
35486,70,50,60,21,MarianMT
35487,75,60,80,21,NLLB_1.3b
35488,85,20,90,30,NLLB_1.3b
35489,70,50,60,32,MarianMT
35490,85,90,80,30,Unicamp_T5
35491,85,90,80,22,Unicamp_T5
35492,75,60,85,40,NLLB_1.3b
